	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Med16	982.361703364831	-1.00256790088558	0.0940565535790548	-10.6592030298337	1.57945075510447e-26	4.09698339207705e-25
Med19	1154.12881064939	-1.64272053996965	0.181164755183721	-9.0675503538409	1.21722721726814e-19	1.33643033947313e-18
MED20	271.697548785036	1.61177637478739	0.338163389791882	4.76626513526296	1.87672264259672e-06	4.68722384206176e-06
Med25	2564.93815922112	-1.21802924037212	0.139331603329608	-8.74194519595603	2.29130638343448e-18	2.16758147539909e-17
Med27	612.302993242499	-1.14220767378206	0.133524033758085	-8.55432270606411	1.18562794868542e-17	1.02227181091251e-16
MED29	1942.72069051254	-1.43540049913556	0.148001015630546	-9.69858546591826	3.05707375827695e-22	4.55658028583489e-21
Med9	622.287597359396	-1.1936566226336	0.130872497974614	-9.12075983194836	7.45994471683826e-20	8.35752874249135e-19
MEF2C	909.29935754911	1.03113164971829	0.152183457602957	6.77558300987276	1.23905575073161e-11	5.43925672310321e-11
MEFV	23.5315779992144	1.80685777251104	0.489399278441264	3.69199108397929	0.000222505267124359	0.000434668023737222
MEGF10	385.295198156063	1.42475965268077	0.229820450059162	6.19944679559193	5.66619673089146e-10	2.07270958655345e-09
Megf9	206.200690268288	4.22498498124385	0.638150049036718	6.62067641869092	3.57558898277219e-11	1.49293457472861e-10
MEP1A	10.8609314111098	-1.68732974549243	0.576259990522219	-2.92807026905224	0.00341072951965025	0.00572937004163592
METRNL	1564.95246995194	-1.28863454250357	0.13811127247989	-9.33040815108846	1.05463990666767e-20	1.2967602753287e-19
METTL15	351.664936449374	1.46775646015821	0.189516442683918	7.74474467424541	9.57741031565827e-15	5.91883187928709e-14
Mettl16	875.181689852805	1.17778597204185	0.139750601186564	8.4277703426086	3.52313643752173e-17	2.89491905352347e-16
Mettl23	1809.59715576702	-1.17698502434219	0.15890617867999	-7.40679207139228	1.29391089859886e-13	7.07031525479491e-13
Mettl26	2316.02835664102	-1.14061765445926	0.150943105253642	-7.55660652762237	4.13721080401921e-14	2.38229879187192e-13
METTL7A	1449.83185633763	1.13503466523547	0.26521557740748	4.27966817157047	1.87172164310707e-05	4.17924550940238e-05
MEX3A	139.512565066351	1.67082772482822	0.309654491449579	5.3957806877162	6.82262421200743e-08	1.98309912375469e-07
Mex3b	54.2876208990311	1.41078882215096	0.359084624807104	3.92884775534128	8.53538529041985e-05	0.000175734569049977
Mex3c	571.304267890153	1.06355186319517	0.215375364909842	4.9381314508295	7.88746713645259e-07	2.0546150633855e-06
MFAP2	11210.37242542	-1.53797015865537	0.156182949489394	-9.84723469292539	7.04557775026752e-23	1.1517011366059e-21
MFAP3	800.486621029587	1.28111516964138	0.1291755079279	9.9176321439854	3.48935684742821e-23	5.9111549589362e-22
Mfap3l	238.62569343693	1.99004991308651	0.283107190027846	7.02931604418373	2.0754838509491e-12	9.89618493344668e-12
MFAP4	34469.1654905236	-1.19767490458735	0.162646021613901	-7.36369013335266	1.78894688514656e-13	9.63838213216268e-13
Mfge8	86519.3819140794	-1.06477210639401	0.155836436026862	-6.83262614020812	8.33740376402086e-12	3.73785907018854e-11
Mfn1	1608.36724904544	1.15585902949908	0.0987464207436991	11.7053258314968	1.19698548720327e-31	5.43127751155184e-30
MFSD1	557.551062299498	1.38444247150636	0.217811992903427	6.3561351836131	2.06892969982131e-10	7.96802119245153e-10
Mfsd10	999.648034416336	-1.04034260445497	0.134032691385889	-7.76185715363841	8.36946433343874e-15	5.21422034738577e-14
MFSD12	1399.01502758802	-1.77345301353095	0.144349994894155	-12.2857850797386	1.07991524917879e-34	6.64450254514723e-33
Mfsd14a	1418.4053029923	1.27170132306741	0.171349349509216	7.42168748647051	1.1563741078389e-13	6.35262375956357e-13
MFSD5	495.73631193754	-1.02829780745418	0.119733489723205	-8.58822214095115	8.83253740420083e-18	7.73261754988145e-17
MFSD8	116.916445108721	3.01070120255109	0.330181106102113	9.11833277831466	7.62888516813649e-20	8.52816218432235e-19
MGA	973.824261718687	2.25292057203138	0.248777872438848	9.05595240422829	1.35381114665519e-19	1.47891715005002e-18
OGA	4002.07301303241	1.18423194759193	0.100939774409439	11.7320645357138	8.73029392632448e-32	4.00863824402159e-30
Mgp	103241.677239192	-1.54590208956775	0.191998839714875	-8.05162204033874	8.1703889129844e-16	5.70739883104114e-15
MGST2	539.019824571376	-1.23951493063414	0.195910879942892	-6.3269325878964	2.50082540870516e-10	9.50288943594438e-10
Mib1	388.917381394945	2.0449234385323	0.250621609036937	8.15940591232465	3.36676418049956e-16	2.4649008388598e-15
MICU3	186.566667758246	3.25063967819041	0.375849203555023	8.64878692689453	5.20497415515132e-18	4.71235505912522e-17
MIEN1	1629.14543608402	-1.39290705429083	0.161827957406405	-8.60733260565583	7.47802352814971e-18	6.633619256632e-17
MIER3	72.4192396858626	4.04174619432264	0.515049143294377	7.8473020428122	4.25082629266284e-15	2.73926309316044e-14
MIF	3797.81204646362	-1.58180328074822	0.154195212116861	-10.2584461542775	1.0843753350116e-24	2.24191685526189e-23
MIGA1	134.636048528593	2.66349511974222	0.375794334599514	7.08764043125005	1.36417849346698e-12	6.66999160410333e-12
MIIP	884.567608547299	-1.12513228090985	0.159630343582128	-7.04836095482674	1.81037526597182e-12	8.69952900380459e-12
Miox	61.1748337952323	-1.80079793458025	0.837117332668536	-2.15118940237413	0.0314612531688554	0.0458621110920521
MIPOL1	45.9264380930195	3.16103033887812	0.416743069548593	7.58508196021611	3.32276956370665e-14	1.933819198976e-13
MIS18BP1	204.320459605639	1.66821688765712	0.175389999989472	9.5114709376661	1.87985329326749e-21	2.52761392981124e-20
MISP	48.4256944530327	-1.07398255063576	0.323171449671791	-3.32325937741865	0.000889721442970382	0.00161102945682995
MISP3	153.855693602635	-1.22251571190934	0.208943930335246	-5.85092713603998	4.88840357455267e-09	1.6101375542563e-08
MITF	86.4495084665126	2.48011611842179	0.32839741829721	7.55217909836675	4.28035313674299e-14	2.45673104288734e-13
