	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	change
ITGB5	18214.781408508	-0.727726675165489	0.123532365391094	-5.89097984857297	3.8391237371846e-09	1.28376959402986e-08	NOT
ITGB6	158.674852256846	1.39192277573511	0.344722009390166	4.03781231780792	5.39519897116352e-05	0.000114027137365261	UP
ITGB7	312.128218338659	-1.41825510150785	0.190191609434647	-7.45698038795546	8.85278747987358e-14	4.94457432880956e-13	DOWN
ITGB8	747.515569969727	4.46793318820509	0.39751107386599	11.2397703660234	2.60057926659674e-29	8.88935783973133e-28	UP
ITGBL1	28367.8373967779	0.527750126622664	0.136128055006868	3.87686525452846	0.000105810918010069	0.000215345797940047	NOT
ITIH2	56.7500484663919	0.290043059020612	0.333970901481721	0.868468054353792	0.385138153261179	0.445729822696822	NOT
ITIH3	6.96490526595657	-0.179009654533742	0.826894500024491	-0.216484272816472	0.828610282989003	0.859497496201451	NOT
ITIH4	212.270082822056	0.502961100882355	0.229027494683629	2.19607301550029	0.0280867176664543	0.0412991005778988	NOT
Itih5	2777.7258381876	-0.0626940366033683	0.152493435729131	-0.411126133420783	0.68098004822243	0.729953665627694	NOT
ITIH6	3545.76004963605	0.701072219070665	0.128814605066883	5.44249014858721	5.25408670924799e-08	1.544988754763e-07	NOT
ITK	5.97218866503581	1.22292258730959	0.830523969979503	1.47247115256622	0.140893691417933	0.181085123779298	NOT
Itm2a	0.550404748008926	0.533367117813493	2.63687391307617	0.202272514877766	0.839703685804269	NA	NOT
ITM2B	20272.2642960698	0.248229501731848	0.0911554957967559	2.72314356432563	0.00646639509193622	0.010444827187248	NOT
Itm2c	23525.7109665596	-0.900339468336115	0.129948656929564	-6.9284245763627	4.25552949424201e-12	1.96749488068622e-11	NOT
ITPA	1061.42352950071	-0.928722863149923	0.167114394047041	-5.5574079566629	2.7381028750362e-08	8.32032762224552e-08	NOT
ITPK1	1198.87766439632	-0.596839377227952	0.147105451189826	-4.05722134972269	4.96600120644557e-05	0.000105390494698601	NOT
Itpka	492.802014480412	-0.84370291357213	0.20685336743587	-4.07874874859701	4.52787385208978e-05	9.66792831660813e-05	NOT
ITPKB	1673.42031845805	0.0344681658505239	0.120525590381024	0.285982136586576	0.774891803373366	0.812999503409666	NOT
Itpkc	576.563571459768	-0.466389902897707	0.117790586096619	-3.95948367652356	7.51119779315349e-05	0.000155836585452235	NOT
ITPR1	1676.44996287169	1.56966361953562	0.157970730486005	9.93642059327362	2.89026427590531e-23	4.97850448958292e-22	UP
ITPR2	930.163126734948	1.29006401909718	0.172960553569043	7.45871814397387	8.73682767502182e-14	4.88335331748494e-13	UP
ITPR3	2483.7477881727	-0.049808094343292	0.15308590921802	-0.325360411011814	0.744908314325137	0.786530731119526	NOT
ITPRID1	6.26351567367237	-0.844214867712267	0.842659984042258	-1.00184520886176	0.316418358672999	0.374655314687713	NOT
ITPRID2	2350.72907044018	1.3213559809134	0.213146273467613	6.19929196704525	5.67177306910571e-10	2.07351461059886e-09	UP
ITPRIP	627.027909280146	-0.383682441279858	0.118966928825694	-3.22511848517176	0.00125920542839422	0.00223687468524771	NOT
ITPRIPL1	213.425202536125	-0.774345759667092	0.231858107806039	-3.33973983913848	0.000838569067564501	0.00152541028823051	NOT
ITPRIPL2	260.545306424248	2.51271853995013	0.563770692961947	4.45698680566166	8.31197169692677e-06	1.93484789107336e-05	UP
Itsn1	1156.50185649562	1.7496087105962	0.242885849507137	7.20341968931702	5.87208739336641e-13	2.98593217470288e-12	UP
ITSN2	1295.23778959695	1.53291877913888	0.126253293802693	12.1416141549107	6.3559659667249e-34	3.62101735185787e-32	UP
IVD	2556.57760265811	-0.697504393738124	0.154150958312108	-4.5248138667156	6.04486824207474e-06	1.42961505688182e-05	NOT
IVL	2.20770156566605	-0.0152840206620625	1.2827045092352	-0.0119154649820132	0.990493059419816	0.992677593764248	NOT
IVNS1ABP	2076.04225007896	1.14096367061754	0.126406538189412	9.02614443018666	1.7782679883327e-19	1.91148275307712e-18	UP
IWS1	1013.32134630459	0.29625111215812	0.0903936387721567	3.27734469130998	0.00104788360631041	0.00188432845829632	NOT
IZUMO1	39.7947683133747	0.697095621741328	0.332157856694525	2.09868774045717	0.0358444360815461	0.0517368035850936	NOT
IZUMO1R	1.37972442014251	-0.0205256773686809	2.19618279719258	-0.00934606964179818	0.992543023888702	0.994193872061536	NOT
IZUMO2	8.96095420951235	-0.21496232261626	0.716303782725623	-0.300099382134074	0.764101350482256	0.803657112110897	NOT
IZUMO4	81.7981637712913	-0.953215992743853	0.345235665725408	-2.76105885740674	0.00576142923671831	0.00938397972460832	NOT
JADE1	577.771821176431	0.455592449565039	0.172602792991412	2.63954274243817	0.00830179539182804	0.0131906018714078	NOT
Jade2	595.944592846021	0.269403862088165	0.148048636920973	1.81969836191042	0.0688049529254597	0.0946060414677233	NOT
JADE3	266.777935624048	0.901006843244499	0.131837960530455	6.83419888793231	8.24645508218669e-12	3.69816245114273e-11	NOT
JAG1	2052.20687774398	1.33385945290265	0.1836142257041	7.26446683413412	3.74512495547164e-13	1.94751562086088e-12	UP
Jag2	1480.65241885737	0.30847914029537	0.154986938726947	1.99035572177371	0.0465517638377365	0.0659719210753697	NOT
JAGN1	881.701068419629	-0.733973547874223	0.102365689738119	-7.17011285472644	7.49359673567023e-13	3.76318984616649e-12	NOT
JAK1	5146.56703058276	-0.746636234783568	0.123290744932267	-6.05589847959597	1.39636049944261e-09	4.90160136979146e-09	NOT
JAK2	656.373187601861	1.57793902523615	0.133656098909313	11.8059634997038	3.63601943227761e-32	1.74234426502474e-30	UP
JAK3	662.467432822616	-0.41571063954523	0.175849046272043	-2.36401987021365	0.0180778429557325	0.0273963921522244	NOT
Jakmip1	20.7454162355185	-0.12875054112514	0.457444601116391	-0.281456029453458	0.778360648843269	0.816026683513302	NOT
JAKMIP2	142.448321432911	1.38672184653589	0.228232528059985	6.07591677804764	1.23281337408324e-09	4.35034074791199e-09	UP
Jakmip3	59.4995259792455	1.72254821591401	0.420708106080793	4.09440224948557	4.23258934150119e-05	9.07017125257331e-05	UP
JAM2	598.556159018944	1.79207736724303	0.258666502517315	6.92813854829568	4.26414033431803e-12	1.97088361245433e-11	UP
JAM3	2772.7378008807	-0.299043733389787	0.0947881352268433	-3.15486461121032	0.00160572600256057	0.00281505326776688	NOT
JAML	564.362511679208	-1.15865023160223	0.182129790586727	-6.36167333125274	1.99567529500158e-10	7.69939237213802e-10	DOWN
JARID2	712.456851223657	0.323032215634275	0.0985401903434805	3.27817730520192	0.00104479746862962	0.0018789985575191	NOT
JAZF1	599.231238394781	0.261947522039561	0.11430690374279	2.29161593449322	0.0219278151711637	0.0327947158933243	NOT
JCAD	2915.45233831567	0.4411215828408	0.124497761972684	3.54320893686095	0.000395289389783114	0.000749918770799687	NOT
JCHAIN	95.2309908905626	1.66056299612862	0.777279025887679	2.13637952501318	0.0326484915741192	0.0474578621615103	UP
JDP2	1680.12863894274	-0.582261060925699	0.0994657591091285	-5.8538844537131	4.80222320045969e-09	1.58344688680538e-08	NOT
JHY	3.9743729644868	0.407299464505975	0.911358261129002	0.446914766539129	0.65493660173512	0.70691423815098	NOT
Jkamp	1221.21660476518	1.85312392902813	0.20762925315495	8.92515818878942	4.45062692941554e-19	4.55183134496474e-18	UP
JMJD1C	1359.10803124659	2.50434679467138	0.189208548885703	13.2359072009172	5.44354449905582e-40	5.77466217134322e-38	UP
Jmjd4	1306.20179822371	-0.70558086797148	0.123228266229926	-5.72580374258427	1.02945176672992e-08	3.2750831594291e-08	NOT
JMJD6	879.953162902899	-0.254657139397741	0.0959724179488576	-2.65344090354631	0.00796757210299513	0.0126975957406	NOT
Jmjd8	515.373337634676	0.0911135424437381	0.100963208515411	0.90244301645614	0.366821578925179	0.42681161323957	NOT
JMY	965.822715696281	0.83919253248621	0.0952560751708007	8.80985838416584	1.25304057351514e-18	1.21527554235876e-17	NOT
JOSD1	1713.52900088597	-0.511752185389699	0.0908247324778415	-5.63450253502867	1.75564378745397e-08	5.44571743065475e-08	NOT
JOSD2	2705.5100194824	-1.5249851872226	0.166296655116503	-9.17026975770639	4.71836803816653e-20	5.42030897409093e-19	DOWN
JPH1	291.214332356621	1.34759091929933	0.316132971877073	4.26273447941182	2.01940418685283e-05	4.4926923925615e-05	UP
JPH2	1008.07408793375	-0.0986164096056248	0.164613245997176	-0.599079430140856	0.549119917930639	0.60762265862953	NOT
Jph3	38.4291320210864	-0.0216972586444836	0.328755531793726	-0.0659981553043412	0.947379294108219	0.958596783447746	NOT
Jph4	493.005825269428	-0.287535675208536	0.220310921056425	-1.30513582272617	0.191846602569576	0.239256075946588	NOT
JPT1	956.051197445802	-1.16580076941536	0.170315171641898	-6.84496136296393	7.64965146937374e-12	3.44357444840231e-11	DOWN
Jpt2	2444.58575158134	0.571946359317862	0.164999687300809	3.46634814086133	0.000527579668137339	0.000987614756637283	NOT
Jrk	291.606105311637	-0.133565720944154	0.152358193535633	-0.876655976581375	0.38067352517836	0.441193502433208	NOT
JSRP1	387.300540374132	-1.16919504150436	0.272525327868946	-4.29022524492335	1.78491990203258e-05	3.99645384760774e-05	DOWN
JTB	4001.8338884145	-0.807046959688547	0.128211885917396	-6.29463449440648	3.08125021114873e-10	1.15967190476853e-09	NOT
JUN	1936.04414764116	-0.756678390141864	0.145472423430404	-5.20152460719725	1.97660295158385e-07	5.48019224968687e-07	NOT
JUNB	1662.39834106482	-0.951508035784148	0.122935810012779	-7.73987689742511	9.95131182248555e-15	6.13265538675772e-14	NOT
JUND	7907.69890535348	-1.97559728737786	0.143264030634917	-13.7899044067266	2.93148121496705e-43	3.88724517660545e-41	DOWN
Jup	4208.15720916498	-1.24456200821611	0.134485639946567	-9.25423717142291	2.15765551390171e-20	2.56286155326919e-19	DOWN
KALRN	644.162457436246	0.627581649057832	0.168888579122995	3.71595079025912	0.000202440983444598	0.000397846838807308	NOT
KANK1	4426.3507789579	0.415436414885317	0.1328101568868	3.12804701555629	0.00175972030049488	0.00306615514977484	NOT
KANK2	6018.23633504847	0.279337793118203	0.208461764658176	1.33999533955901	0.180246860090121	0.226128146309945	NOT
KANK3	1501.20115390463	-0.416623111097885	0.157138685398744	-2.65130836522332	0.00801805993922308	0.0127727628402164	NOT
KANK4	1321.99172228434	-1.19315434200356	0.184836231206927	-6.45519730743591	1.0807799741961e-10	4.28467978430011e-10	DOWN
Kansl1	1240.03660819223	0.561468541214679	0.108866031968013	5.15742634378049	2.50367286873708e-07	6.89428859056815e-07	NOT
KANSL1L	601.800172769952	1.09224477875745	0.102548384797418	10.651018842619	1.72466997724507e-26	4.45115328691002e-25	UP
Kansl2	1136.8156098108	-0.0348844242871069	0.0965736554155452	-0.361220916170184	0.717934307404073	0.762919897512224	NOT
Kansl3	1533.24147621008	-0.38219578773001	0.108140690347569	-3.53424586528544	0.000408940483778496	0.000774574870272236	NOT
Kars1	2526.90060637638	-0.483611267862968	0.106523773354067	-4.53993744903802	5.62709192841706e-06	1.33677108946581e-05	NOT
Kat14	1578.63681471873	-0.818346389074073	0.123932923877323	-6.60313953283411	4.02540330439796e-11	1.66941907868022e-10	NOT
KAT2A	2048.8355071078	-1.15938727305779	0.101167166026769	-11.4601141713411	2.0923879277809e-30	8.1275533093752e-29	DOWN
KAT2B	1896.9509836055	1.39073131873694	0.144023174292859	9.65630236637478	4.62247862417383e-22	6.70782699972093e-21	UP
Kat5	1549.39165629706	-0.85756135356781	0.130227559961838	-6.58509883636849	4.54582889144708e-11	1.87463646134689e-10	NOT
KAT6A	162.731457902656	4.98413901706171	0.822909500153419	6.05672800731124	1.38918184689508e-09	4.87974313060976e-09	UP
KAT6B	1095.95688153168	1.33111328081497	0.152056195304082	8.75408777756805	2.05760913572939e-18	1.95371257566602e-17	UP
KAT7	2156.94728293071	-0.840869498317956	0.119073999335518	-7.06173894393701	1.64431690427228e-12	7.94873746747838e-12	NOT
Kat8	1100.59578477294	-0.508549090584145	0.150418207831791	-3.38090114165463	0.00072248531359397	0.00132759157731483	NOT
KATNA1	362.791866364947	0.22085411328521	0.134286124113355	1.64465327109136	0.100041334470233	0.132830022168418	NOT
KATNAL1	366.244680814148	0.404599291431851	0.124800227351808	3.24197559585607	0.00118704186796889	0.00211625846234324	NOT
KATNAL2	10.6507769981852	-1.31904491153015	0.707323322327266	-1.8648401231705	0.0622038173832311	0.0862698691721992	NOT
Katnb1	670.25051714297	-0.318924622235244	0.120693149189172	-2.64244179870863	0.00823106105021354	0.0130863236252594	NOT
KATNBL1	238.61145258575	1.85244193693151	0.239066997730156	7.74863094663711	9.28885505700281e-15	5.75205992297976e-14	UP
Kazald1	1330.88894656176	-1.10309606129091	0.163989465184038	-6.72662759191855	1.73640391799409e-11	7.4963135185476e-11	DOWN
Kazn	321.818488825893	0.0990562788965421	0.171259907850802	0.578397361878986	0.562995874650148	0.621060966056545	NOT
Kbtbd11	1183.21048938496	-0.0667877891741414	0.225656812351879	-0.295970631145829	0.767252510058874	0.806469735528605	NOT
KBTBD12	53.2349623323005	1.3997255311615	0.363725923362803	3.84829741641847	0.000118941597697656	0.000240794900735107	UP
KBTBD13	6.04280075853255	-0.348424082438287	1.03292959743304	-0.337316389523704	0.735878405914399	0.778546092563126	NOT
KBTBD2	713.463093589588	0.759086300899701	0.13761863743247	5.51586845402527	3.47061793141745e-08	1.04044133738186e-07	NOT
KBTBD3	302.790500602641	0.922358321873592	0.16420800538457	5.61701190945873	1.94288036269915e-08	6.0071127113645e-08	NOT
Kbtbd4	447.164500079644	-0.457846950695293	0.112645031611753	-4.06451082790165	4.81333045122425e-05	0.000102348146254813	NOT
KBTBD7	196.931725090366	0.919920024290571	0.213413503171797	4.31050524272609	1.62881966965856e-05	3.66240376533958e-05	NOT
KBTBD8	73.8591616499172	1.22259743916352	0.271695972780295	4.49987324674909	6.79939938756746e-06	1.59847717223846e-05	UP
KCMF1	912.116940611452	0.0529634248328203	0.107297879541506	0.493611104517052	0.621580856882232	0.676273641290317	NOT
Kcna1	268.661553072663	0.845479525598323	0.250584358382409	3.37403152796976	0.00074075883037548	0.00135922132039075	NOT
KCNA2	302.732176878038	4.82364173776138	0.306649929785945	15.7301250358299	9.40252221269108e-56	2.83587444461989e-53	UP
Kcna3	140.629687893238	2.56174970121477	0.313475849143303	8.17207994879276	3.03117544555382e-16	2.22982021537585e-15	UP
KCNA4	12.3667961905822	0.179947597145753	0.607736439314182	0.296094796206099	0.767157687933255	0.806425172950819	NOT
KCNA5	41.296321025434	0.266778806762376	0.318018738689178	0.838877633003623	0.401537980410831	0.46206757048548	NOT
Kcna6	433.359348237181	-0.416087743277675	0.243408777595981	-1.70941963304344	0.0873732467652498	0.117490626955422	NOT
KCNA7	61.296380631924	0.837923861086426	0.381066846410239	2.19888943102743	0.027885785310216	0.04103502818729	NOT
KCNAB1	1438.85359808401	1.01694560219489	0.104276656896991	9.75238018226334	1.80193028201052e-22	2.78286060219738e-21	UP
Kcnab2	951.082867094905	-1.08449254858856	0.108559687352044	-9.9898274860695	1.68875388701738e-23	3.00305344394235e-22	DOWN
KCNAB3	133.653756092974	1.12119026039322	0.244473250066681	4.58614699189957	4.51500781816596e-06	1.08244779082027e-05	UP
KCNB1	166.798753685169	0.576847727248784	0.216920395443281	2.65925998369118	0.00783125063525348	0.0124906985972075	NOT
KCNB2	18.5275888499594	0.846082012126403	0.54488867429041	1.55276123738161	0.120480186395417	0.157159618990358	NOT
Kcnc1	23.3204751667906	-0.823525057807021	0.505269579045953	-1.6298726302937	0.103128419319054	0.136469489501522	NOT
KCNC2	11.0500494946424	2.65836276467033	0.789814303170694	3.36580732204821	0.000763199981891084	0.00139773093480756	UP
Kcnc3	43.8484720524646	-0.361742359998533	0.297638459302373	-1.2153750588765	0.224223076127003	0.275721429129871	NOT
KCNC4	673.921801689056	-0.324007869511699	0.218521323834008	-1.48272884232488	0.138146468362254	0.177806792431444	NOT
KCND1	49.9522358889618	0.138733083816556	0.343694338686374	0.403652513878478	0.686468263416554	0.734914729111458	NOT
KCND2	19.1258994926783	1.89222193367945	0.721402052858059	2.62297830479248	0.0087164822847574	0.0138052852660768	UP
Kcnd3	4.57560758107754	4.83679385450861	1.20536218688132	4.01273070214939	6.00203725249401e-05	0.000126073108040233	UP
KCND3	6.40111665529202	5.3312362495939	1.15327207035244	4.62270472566345	3.78768691297243e-06	9.15352711631452e-06	UP
KCNE1	63.4818282372831	-0.950047103057473	0.354414891105359	-2.68060718355947	0.00734887256044658	0.0117664575543655	NOT
KCNE2	2.53887054284143	0.612866533710308	1.18109253624104	0.518897982084305	0.603831885042255	0.660138028125086	NOT
KCNE3	49.771555555148	-0.0615194854466956	0.377098947924356	-0.163138841371247	0.870409118438618	0.895150417393846	NOT
Kcne4	791.453643769236	-0.56457760520757	0.190905502900378	-2.95736684710545	0.00310278726367028	0.00524415709150381	NOT
Kcnf1	16.2611454427375	-0.737464592681324	0.544201212317832	-1.35513221211021	0.175375437390643	0.220754908178631	NOT
KCNG1	290.14910844687	-1.821445028002	0.318685173790383	-5.71549974019209	1.09382088354494e-08	3.47053482481195e-08	DOWN
KCNG2	128.91572611012	-1.27084206405957	0.246843943095304	-5.14836235446502	2.62770504581294e-07	7.22290189683607e-07	DOWN
KCNG4	4.59657401943112	-0.0318418874806728	1.30345258426225	-0.0244288805478069	0.980510511850124	0.98499299198528	NOT
KCNH1	28.3045308170761	0.921653143393396	0.443404207875739	2.07858456690984	0.0376555506951823	0.0542084867377907	NOT
KCNH2	93.720350808467	-0.131694313845667	0.251732794725269	-0.52315120081749	0.600869037447753	0.657412869622401	NOT
Kcnh3	36.9938737939783	0.1104395321183	0.336170824899516	0.328522060625907	0.742516967073587	0.784490417441164	NOT
KCNH4	58.3633551023689	0.567482842517439	0.30422936846066	1.86531249559761	0.0621376146621904	0.0861935962425659	NOT
KCNH5	8.23987407721375	1.10763295158024	0.927710317558949	1.19394268945366	0.232500387069159	0.284716260958347	NOT
KCNH6	4.39769612878141	-0.173146624501461	1.37888733400007	-0.125569812871638	0.900072459611006	0.919616596848587	NOT
KCNH7	1.91452531486407	4.18968079823243	2.15578728929129	1.94345741764243	0.051960915593548	0.0730587571901239	NOT
KCNH8	1.2428766716354	-0.229187433777467	2.22312586129732	-0.10309242394568	0.917889617801839	NA	NOT
Kcnip1	51.1951364039243	0.354543542266889	0.487241432995019	0.727654748258063	0.466824957558041	0.527798713499287	NOT
Kcnip2	695.951288746189	0.479114095178339	0.131873627398757	3.63313047975547	0.000280003334109055	0.000540742157597675	NOT
Kcnip3	565.118104915498	-0.507201347027768	0.205819570873478	-2.46430086738232	0.0137280822131616	0.0211800762891526	NOT
Kcnip4	19.3793274672484	0.63476120361823	0.48022318232033	1.32180458375876	0.186233231592598	0.232878592663794	NOT
KCNJ10	1465.05662974158	0.951498858106557	0.226655131624718	4.19800271578229	2.69279403155112e-05	5.91046772164944e-05	NOT
KCNJ11	108.448650199289	-0.145186659210837	0.275521593509773	-0.526952016215338	0.598226910545323	0.654801561090739	NOT
KCNJ12	177.323145414532	0.514664413063397	0.26665480824549	1.93007737775192	0.0535972509912892	0.0752082571381144	NOT
KCNJ13	45.801014422668	1.69040456212269	0.504765546532181	3.34889053687605	0.000811358441731862	0.00147993780988017	UP
KCNJ14	100.164867444617	-0.252031247259735	0.309729394794456	-0.813714330946824	0.415808622385778	0.476386729445705	NOT
KCNJ15	64.5645477913263	0.00620240762095465	0.312280844756001	0.0198616332865401	0.984153751305045	0.987767742367916	NOT
KCNJ16	1.8283116725774	2.78953051219034	1.57213467948765	1.77435848759436	0.0760038718082418	0.103431969933148	NOT
KCNJ2	131.179873768356	2.52974992499178	0.422100816492396	5.99323627472147	2.05705639629266e-09	7.12328714267755e-09	UP
KCNJ3	58.2371724534831	1.66538638985578	0.359305839367719	4.63501064381924	3.56919114361982e-06	8.64996032317002e-06	UP
KCNJ4	104.876830841097	-1.27773894578724	0.279923314489507	-4.56460351692192	5.00439222324023e-06	1.19271089522593e-05	DOWN
KCNJ5	6.39172973866873	-3.22642998492881	1.00103731195592	-3.22308663862361	0.00126817189679994	0.00225176268227828	DOWN
KCNJ8	451.202112381357	0.529926738047947	0.221239293955	2.39526500276996	0.0166083567209368	0.0253040553765303	NOT
Kcnj9	22.3763177209184	-0.906869312613823	0.534754351658306	-1.69586149191973	0.0899121138131204	0.120601349681111	NOT
KCNK1	450.906514571154	0.310696798921374	0.18722103838218	1.65951861823958	0.0970113321187002	0.129230822780796	NOT
Kcnk10	1.74242957629443	-2.03049413820682	1.8470359114146	-1.09932574979103	0.271626004591567	0.327466980376792	NOT
KCNK12	4.32575903101203	0.193606488619831	1.09607474745425	0.176636209409535	0.859794150270994	0.886120845525523	NOT
Kcnk13	181.638085841441	-0.329357953016371	0.322298192045345	-1.02190443863872	0.306826131470789	0.364504136104702	NOT
Kcnk15	21.7359661266084	-0.240113746173027	0.401318050383504	-0.598312849231606	0.549631204557873	0.608100927030799	NOT
KCNK16	26.1997928070042	0.0930538475318943	0.49417840536478	0.188300108871018	0.850641400014383	0.878145324146314	NOT
Kcnk2	273.922843714768	0.426920293091648	0.194829810659464	2.19124728216179	0.0284339027124414	0.0417457565641666	NOT
Kcnk3	157.086680063861	-0.427508281637792	0.318400459649024	-1.3426748256238	0.179377289710822	0.22523930370056	NOT
KCNK4	95.5453532570319	-0.822620893207927	0.273054333299123	-3.01266375548331	0.00258965675853713	0.00441864672876518	NOT
KCNK5	314.639307960488	-0.0720659446899708	0.242199888238083	-0.297547390356885	0.766048633030221	0.805424475274837	NOT
KCNK6	56.6661629063645	1.55085915855012	0.42051122143488	3.68803275512657	0.000225994563515844	0.00044120426145459	UP
KCNK9	1.67977156652861	-2.4765091423284	1.56172536211676	-1.58575201658487	0.112795574361445	0.148140499046085	NOT
Kcnma1	988.999496355241	0.735489464833048	0.135927419690614	5.41089845232923	6.27093264140822e-08	1.83104566989638e-07	NOT
KCNMA1	18.0320174103651	1.61557193723303	0.530967067246923	3.04269706520559	0.00234468239013773	0.00402566185122207	UP
KCNMB1	464.403652519816	1.46067478585105	0.159960722410047	9.13145904721986	6.75822321622758e-20	7.5990489409366e-19	UP
KCNMB2	6.05310539343458	1.42283634453963	0.761928712070048	1.86741400081117	0.0618437961261247	0.0858247268145119	NOT
KCNMB3	9.07942047708658	-0.462679874791031	0.603870357500458	-0.766190737869891	0.443562818660733	0.504389981270008	NOT
KCNMB4	823.659855779601	-0.578586171479321	0.117897435145691	-4.90753824088146	9.2226677106445e-07	2.3870616645656e-06	NOT
Kcnn1	73.3772987301428	-0.090237530278524	0.245599617931151	-0.367417225802934	0.713307824435147	0.759130746911986	NOT
Kcnn2	50.6895899691055	0.315355563340154	0.299811207703646	1.05184714659458	0.292869684239029	0.35003274925911	NOT
KCNN3	24.8035629526377	1.6042345694417	0.521313343218597	3.07729428051301	0.0020888896713277	0.00360985292937454	UP
Kcnn4	323.3448894042	-0.820472409067418	0.214668163459437	-3.82204978998878	0.000132346958348514	0.000266077756282427	NOT
KCNQ1	194.979681643255	-1.20598240858277	0.152634534231779	-7.90111107327425	2.76428181124945e-15	1.82490055024202e-14	DOWN
KCNQ2	487.285496883416	-0.204404706829208	0.194550826104753	-1.05064939029943	0.293419648075528	0.350635567642773	NOT
Kcnq3	19.8911287728738	3.55358541021248	0.717853361307419	4.95029431044297	7.41013367911793e-07	1.9358470830875e-06	UP
KCNQ4	192.515833911821	0.0403333354585955	0.200331171986021	0.201333297552963	0.840437967914299	0.869843683384319	NOT
Kcnq5	34.6928215269707	1.9155595419339	0.41360569238167	4.63136648556143	3.63260217229065e-06	8.7953229362781e-06	UP
KCNRG	62.8922836841703	3.02181687880799	0.482695081867487	6.26030177709074	3.84233191384423e-10	1.43418465175326e-09	UP
Kcns1	389.437025448164	0.357941845965286	0.128716230593435	2.78086022496949	0.005421507420085	0.00886775754555054	NOT
Kcns2	25.8293785869132	-0.223384436331992	0.600908788414387	-0.371744332316115	0.71008321423583	0.75619634459814	NOT
Kcns3	586.486649860435	-0.644619402411776	0.109634149621983	-5.87973185941072	4.1093161663472e-09	1.36846722820421e-08	NOT
Kcnt1	919.081646471376	0.257245769340746	0.209234665503412	1.22946056152703	0.218899175848294	0.269800250232249	NOT
KCNT2	94.5971984078174	2.53234966131748	0.349810372192723	7.23920690356866	4.51316077112705e-13	2.32178725690556e-12	UP
KCNV1	5.86163935768402	0.509452863790613	0.946107663426308	0.538472399584674	0.590250954898787	0.646875845510539	NOT
Kcnv2	19.73160914672	-1.28254208161133	0.591441093871174	-2.16850349916789	0.0301203986762605	0.0440536248396158	DOWN
KCP	592.755363698461	0.437956852330516	0.200885811838694	2.1801283441669	0.029247949266112	0.0428754365397251	NOT
KCT2	2297.27576148743	-0.327503019107449	0.108473655599545	-3.01919408263053	0.00253448110867126	0.00433122857611168	NOT
KCTD1	293.951538138789	0.141383377792819	0.147223201648899	0.960333535810429	0.336887377010105	0.395807348197789	NOT
Kctd10	4082.76619618528	0.338668469115657	0.100249965747787	3.37824024765948	0.000729513158594166	0.0013400252454616	NOT
KCTD11	943.321903450524	-0.844701421165878	0.104399118465517	-8.09107810086424	5.91389174804371e-16	4.20367296064733e-15	NOT
KCTD12	3276.77013165763	3.68752183441008	0.673468488279505	5.47541852155623	4.36478763723387e-08	1.29587267778289e-07	UP
KCTD13	267.579809698593	-0.354948860983005	0.16574036751391	-2.14159571567993	0.0322260287985506	0.046892514897295	NOT
KCTD14	41.5381423031761	-0.753421402376687	0.337478054643797	-2.23250487553009	0.0255816133542266	0.0379017893098356	NOT
KCTD15	1640.79001324516	-0.205717507369543	0.112392828900671	-1.83034370948479	0.0671985592534857	0.0926042141584947	NOT
KCTD16	27.7808883618401	-0.0372039745365943	0.35015372642166	-0.106250402978127	0.915383681443885	0.931800131557795	NOT
KCTD17	889.747397611633	-1.0214214808493	0.110529410447329	-9.24117369951995	2.4380797087088e-20	2.87816900071825e-19	DOWN
KCTD18	359.763027331313	-0.0187290031202041	0.11741508560037	-0.15951104599923	0.873266256290827	0.897719812488505	NOT
Kctd19	3.78711557465045	0.652117699835959	0.940554951140232	0.693332908455161	0.488100655547573	0.548587190094459	NOT
KCTD2	691.775623550815	0.241704492560424	0.155629732734674	1.55307400657491	0.120405455201089	0.157088779635551	NOT
KCTD20	2689.15501408947	-0.298104040919968	0.0856545851075253	-3.48030453414429	0.000500844135327108	0.000938823359688226	NOT
KCTD21	355.964471337669	0.37284310825031	0.167638912758299	2.22408450469894	0.0261427592283189	0.0386661463894233	NOT
KCTD3	2406.97237296127	0.419812134989822	0.135868753839623	3.08983576522207	0.00200267201491115	0.00346631044597314	NOT
Kctd4	118.919101058384	0.88914419734379	0.257802028170501	3.44894182428907	0.000562787937175609	0.00104936895560772	NOT
Kctd5	566.245489700232	0.110955066453448	0.15516008215451	0.71510059103319	0.474546888774463	0.535388018419303	NOT
KCTD6	265.170068920481	0.348252536412927	0.136821124318002	2.54531263464487	0.0109179938824743	0.0170758090391683	NOT
KCTD7	367.321531698425	0.287251645563369	0.143216166453313	2.0057208112536	0.0448860435380133	0.0638288917169013	NOT
Kctd8	3.87080163342767	1.0656759028093	1.05108876445962	1.01387812223184	0.310640911900712	0.36872278006457	NOT
KCTD9	990.484227994423	1.34323933912399	0.146516698143618	9.16782425582185	4.8266209291338e-20	5.52866797514441e-19	UP
Kdelr1	4560.79388841644	-1.35252233436865	0.142882047830679	-9.46600608616305	2.907484644566e-21	3.81920826667073e-20	DOWN
Kdelr2	7594.08604174252	-0.154069606213898	0.0949425523006375	-1.62276663603937	0.104639300467436	0.138312461641572	NOT
KDELR3	3036.33432822078	-0.892114343334478	0.13615751282491	-6.55207578946951	5.67427287710687e-11	2.31906346831093e-10	NOT
