	logFC	AveExpr	t	P.Value	adj.P.Val	B	change
Slc23a2	0.0278182124011769	5.39940741230747	0.387404208069664	0.706357662607285	0.999697470640244	-5.43386708179337	NOT
Adar	0.0237320533043766	5.15712235669376	0.387392445710938	0.706366103486643	0.999697470640244	-5.43387119693196	NOT
Gm14387	0.0240680262804298	1.05891476227571	0.387358669282336	0.706390342288173	0.999697470640244	-5.43388301316646	NOT
Tatdn1	0.0153267725778584	3.20776293803186	0.387352773155683	0.70639457352982	0.999697470640244	-5.4338850757459	NOT
Mark2	-0.0228632356300007	4.03226599388185	-0.38731067308165	0.706424786140214	0.999697470640244	-5.43389980228637	NOT
Gatb	-0.0317506591884103	2.08433164675284	-0.387309550996462	0.706425591398406	0.999697470640244	-5.43390019476886	NOT
Gm37005	0.0195131003725915	0.265024091729421	0.38726527024862	0.706457369532902	0.999697470640244	-5.43391568239297	NOT
Lsp1	0.0287990201222871	0.658437125066452	0.387260280845155	0.706460950221533	0.999697470640244	-5.43391742737828	NOT
Slamf9	0.0101059276874411	0.0250184806802	0.387188174357148	0.70651269890289	0.999697470640244	-5.43394264335022	NOT
Arhgef26	0.0208588605926041	5.3386133412818	0.387111142195173	0.706567984320218	0.999697470640244	-5.43396957683916	NOT
Gm13270	0.0249416105173266	0.522655055586842	0.387103484808134	0.706573480068136	0.999697470640244	-5.43397225388134	NOT
Wdr53	0.0157082570864756	1.64118823781944	0.387074725265222	0.706594121104316	0.999697470640244	-5.43398230783432	NOT
Htra1	0.039407936507128	3.64004156689244	0.387037685094114	0.706620705603393	0.999697470640244	-5.43399525552086	NOT
Wdr70	-0.0204940046922921	3.03890691829473	-0.38698045527912	0.706661781439066	0.999697470640244	-5.4340152583034	NOT
Hmgb1-ps9	0.0191263410129981	0.116882133872483	0.386953797927474	0.706680914686628	0.999697470640244	-5.43402457451999	NOT
Fgf13	0.0430445591196265	2.75892229336757	0.38692718031795	0.706700019622359	0.999697470640244	-5.43403387622857	NOT
Gpr19	-0.0371456810582225	1.8665351574781	-0.386883290734137	0.706731522077433	0.999697470640244	-5.43404921239792	NOT
Gm12180	-0.0088395532192631	0.0191245693991678	-0.386849449486584	0.706755812572475	0.999697470640244	-5.43406103626745	NOT
Gm37717	-0.0841504237161219	0.566194902075831	-0.386829737043548	0.706769961884304	0.999697470640244	-5.43406792318145	NOT
D430013B06Rik	0.0429746586850109	1.96392549046129	0.386827847702939	0.706771318032305	0.999697470640244	-5.43406858324044	NOT
Onecut1	0.0364442970822151	1.648129996595	0.386756760357621	0.706822344529297	0.999697470640244	-5.43409341601157	NOT
Cd244a	-0.0116378350601091	0.0268619375512054	-0.386740361472722	0.706834115864392	0.999697470640244	-5.43409914396833	NOT
Gm48062	0.0485385608012121	3.32656999788098	0.386727453571276	0.706843381382477	0.999697470640244	-5.43410365239644	NOT
4930412L05Rik	0.016349959980434	0.124501152707809	0.386609702149973	0.706927907727706	0.999697470640244	-5.43414477349863	NOT
Iglon5	-0.0175285315719821	2.59585120168054	-0.3865449552661	0.706974387220067	0.999697470640244	-5.43416737922068	NOT
Ufsp1	-0.0395116413847482	1.87568556631123	-0.386483798253992	0.707018290826229	0.999697470640244	-5.43418872821412	NOT
Atr	0.0222369275477453	5.02840711295555	0.386460114695306	0.707035293162275	0.999697470640244	-5.43419699491129	NOT
Tmem179	0.0458111444897723	2.7089514153148	0.38639344110597	0.707083158780475	0.999697470640244	-5.43422026455996	NOT
Usp38	0.0157619350641641	3.7913391330881	0.386355920832947	0.707110095535845	0.999697470640244	-5.43423335774723	NOT
Pigl	-0.0265865893470641	1.86526096022277	-0.386252031051114	0.707184682848054	0.999697470640244	-5.43426960502474	NOT
Gm23692	0.00922252176419175	0.0161131274654268	0.3861685330913	0.707244632268183	0.999697470640244	-5.43429873073922	NOT
Dancr	-0.0183967927249909	0.603374593965022	-0.386076108331384	0.707310993342676	0.999697470640244	-5.43433096319732	NOT
Slc1a5	-0.0486596011369024	1.42628657143048	-0.386066625399897	0.707317802242306	0.999697470640244	-5.43433426987834	NOT
Mrpl33	-0.0210485459597541	3.2683219314223	-0.38604502162311	0.707333314207429	0.999697470640244	-5.43434180278296	NOT
Gm16066	0.00931711980000219	0.0227205993186917	0.386033505673752	0.707341582957924	0.999697470640244	-5.43434581805084	NOT
Duxbl2	-0.0647282078262518	1.28815240429972	-0.385777948932963	0.707525089559212	0.999697470640244	-5.43443489326283	NOT
Txn1	0.0572470658611219	2.19016730146565	0.385746305767146	0.707547812801826	0.999697470640244	-5.43444591863331	NOT
Mrpl38	-0.0276934986197012	2.43800441021093	-0.385708609309792	0.70757488335924	0.999697470640244	-5.43445905199991	NOT
Noc4l	0.0357450814585629	1.39204301529015	0.385603288393426	0.707650518608992	0.999697470640244	-5.4344957390096	NOT
Prpf6	-0.0136869029041816	4.24407665860558	-0.385592134830905	0.707658528632154	0.999697470640244	-5.43449962362371	NOT
Gm42486	0.0359535471316091	0.892824578151137	0.385577052772375	0.707669359996473	0.999697470640244	-5.43450487629974	NOT
4930430F08Rik	-0.0217652989084192	3.08997088824965	-0.385548930906851	0.707689556239206	0.999697470640244	-5.43451466985995	NOT
Cmtm7	0.0296181164048797	0.358133895846167	0.38551536971118	0.707713659148432	0.999697470640244	-5.43452635678632	NOT
Btnl7-ps	0.0174619589667725	0.140651581987722	0.38546771562427	0.707747883840292	0.999697470640244	-5.43454294955309	NOT
Exd1	-0.0255861782395145	0.394066045392307	-0.385423310660855	0.707779775655983	0.999697470640244	-5.43455840921651	NOT
Dand5	-0.0219029598969824	2.07222684034209	-0.38539504333156	0.707800077668259	0.999697470640244	-5.43456824963825	NOT
Gm42587	-0.0242682719950007	0.20529890815061	-0.385297722804436	0.707869976533953	0.999697470640244	-5.43460212352022	NOT
Mageb16-ps2	-0.0129624598257373	0.0285006510160831	-0.385218728931684	0.707926714666576	0.999697470640244	-5.43462961245133	NOT
Mmab	-0.0197837139386943	3.11805896944799	-0.385092845018805	0.708017135894936	0.999697470640244	-5.43467340729865	NOT
4930405J17Rik	-0.0214568288867943	0.415424106467304	-0.385061248515728	0.708039832109805	0.999697470640244	-5.43468439750764	NOT
Miga1	0.0252033860524584	4.73582289739998	0.385024853139891	0.708065975793008	0.999697470640244	-5.43469705582753	NOT
Htra3	0.0599425351706324	0.365809500486732	0.384989312721261	0.708091505722096	0.999697470640244	-5.43470941567668	NOT
Nprl3	0.0362113138589584	3.34514831259482	0.384944562717706	0.70812365175642	0.999697470640244	-5.43472497676325	NOT
Fos	-0.155586925395047	2.87545855270934	-0.384912198564077	0.708146900824892	0.999697470640244	-5.4347362297819	NOT
P2ry6	-0.0131521264355425	0.084413749927675	-0.384909287667719	0.708148991907716	0.999697470640244	-5.43473724185595	NOT
1700003F12Rik	-0.0153760329931418	0.0321899931775112	-0.38481123770392	0.708219428941148	0.999697470640244	-5.43477132800243	NOT
Ampd2	-0.0303482622992329	4.13433999038961	-0.384776370023253	0.708244477843148	0.999697470640244	-5.43478344739932	NOT
1700086P04Rik	-0.0161858383702169	0.130420238370617	-0.384730662340777	0.708277314740686	0.999697470640244	-5.43479933298319	NOT
Tap2	-0.0302952047227465	1.27313264818297	-0.384684749127137	0.708310299922901	0.999697470640244	-5.43481528816178	NOT
Eml3	-0.0273748173634937	5.37890390730909	-0.384644622694114	0.708339128255621	0.999697470640244	-5.43482923088391	NOT
Gm20518	-0.0333439902256824	1.0446140168762	-0.38463137681278	0.708348644698663	0.999697470640244	-5.43483383311839	NOT
Ank1	-0.0246627912720967	4.16626871915684	-0.384550058284061	0.708407068774059	0.999697470640244	-5.43486208359439	NOT
Pcdhga6	0.0328247181804014	3.11575452810892	0.384541602542766	0.708413143995779	0.999697470640244	-5.43486502083098	NOT
Gm3076	0.010953806298023	0.0277869741656738	0.384533627523215	0.708418873851492	0.999697470640244	-5.43486779102397	NOT
Gm44056	0.0108794821008572	0.046836739620689	0.384389686709737	0.708522295058581	0.999697470640244	-5.4349177805779	NOT
Gm8031	0.0117126683091488	0.0413966656299618	0.384384760868058	0.70852583437623	0.999697470640244	-5.43491949096513	NOT
Gm33940	0.0096700096777864	0.0254822953602818	0.384245146406556	0.708626153226753	0.999697470640244	-5.43496796011876	NOT
Mettl26	-0.0211683374730772	2.23289877989237	-0.384239480924402	0.708630224236402	0.999697470640244	-5.43496992661229	NOT
Gm29946	0.00998763688746571	0.0202314381302698	0.384205085430731	0.708654939794335	0.999697470640244	-5.43498186471466	NOT
Llgl1	0.0231451788209743	2.76469575909946	0.384161778270997	0.70868605950754	0.999697470640244	-5.43499689443797	NOT
Gjb6	0.01013545316336	0.0399870247768745	0.384106509900631	0.708725775135954	0.999697470640244	-5.4350160729125	NOT
Wdr75	-0.0171379784337795	3.74885743384346	-0.384075508344451	0.708748053128693	0.999697470640244	-5.43502682948065	NOT
Zfp541	0.0360261949077875	0.86802844872989	0.384056654538279	0.708761601781051	0.999697470640244	-5.43503337074979	NOT
Snrpn	0.0141045042642755	5.33859886162274	0.384015805651817	0.70879095682059	0.999697470640244	-5.43504754207808	NOT
2610028E06Rik	-0.0114103214885136	0.0178137587423562	-0.38395299575222	0.708836094569584	0.999697470640244	-5.43506932929468	NOT
AB124611	0.0104682159307585	0.0205869282208697	0.383940500110647	0.708845074586393	0.999697470640244	-5.43507366331583	NOT
Nosip	-0.0188534425782045	3.28300602613261	-0.383931704788206	0.708851395389699	0.999697470640244	-5.43507671382677	NOT
Gm26781	0.00953467491695283	0.0218648867710529	0.383905046637214	0.708870553546846	0.999697470640244	-5.43508595934914	NOT
Rpe	0.0184072507572551	3.70373041055213	0.383891998948427	0.70887993048125	0.999697470640244	-5.43509048429409	NOT
Cetn2	-0.0188032414904897	3.08538828224516	-0.383769606471654	0.708967892304877	0.999697470640244	-5.43513292282488	NOT
Ndst4	-0.0240907661311002	1.74818348904876	-0.383676155696014	0.709035057127211	0.999697470640244	-5.43516531726058	NOT
Ncstn	0.0220088352249959	3.4337056086163	0.383671906983296	0.709038110818519	0.999697470640244	-5.43516678988299	NOT
Grm5	0.0196968301567035	4.12294366231534	0.383607747683756	0.709084224898143	0.999697470640244	-5.43518902585943	NOT
Scd1	-0.0445369230219223	2.15090106515861	-0.383506455343214	0.709157030608994	0.999697470640244	-5.43522412387957	NOT
Vav1	0.0124984164174551	0.101376465122394	0.383420645377182	0.709218710475688	0.999697470640244	-5.43525385020891	NOT
Cept1	-0.0244282048297209	3.58995662048376	-0.383365086217454	0.709258647352506	0.999697470640244	-5.43527309360825	NOT
Vmn1r88	0.009410289670753	0.0220793112409596	0.383358042063338	0.709263710877022	0.999697470640244	-5.43527553321979	NOT
Gm26814	0.022492048860459	2.88004107902155	0.383356658370264	0.709264705513984	0.999697470640244	-5.43527601243101	NOT
Gm48415	0.0102076088446877	0.0441867314853153	0.383227519666394	0.709357536508515	0.999697470640244	-5.43532072937589	NOT
Paip2	-0.018107170147631	5.32423761589037	-0.383185855196009	0.709387487956543	0.999697470640244	-5.43533515345073	NOT
Gm49025	-0.0128127161355664	0.0740555059020179	-0.383139916969304	0.709420512290715	0.999697470640244	-5.43535105532492	NOT
Gpatch1	0.0267388881529796	2.84473113660874	0.383106739448515	0.709444363526984	0.999697470640244	-5.43536253883481	NOT
Gm19426	0.0120911054866956	0.0971191898155778	0.383103135410811	0.709446954480376	0.999697470640244	-5.43536378621798	NOT
Prodh	0.0543594083575267	2.64552507335295	0.383086402626999	0.70945898377897	0.999697470640244	-5.4353695774052	NOT
Casp2	-0.0344748966146164	3.52756733004839	-0.383053295910956	0.709482784641407	0.999697470640244	-5.43538103486085	NOT
C2cd4c	0.0316552435040203	0.683255078226188	0.383042897525105	0.709490260247925	0.999697470640244	-5.43538463329994	NOT
Chrna5	0.0248849361713103	1.01824767308208	0.382965137834008	0.70954616425836	0.999697470640244	-5.4354115396268	NOT
Rfc4	-0.038797717502321	1.38386009284392	-0.382934353099672	0.709568296918413	0.999697470640244	-5.43542219026838	NOT
Gm17207	-0.025379442666399	0.968956015528621	-0.38282183814867	0.709649191853173	0.999697470640244	-5.43546111019328	NOT
Hmgcs1	0.0305563770266809	5.30524198783969	0.38279145677779	0.709671035810131	0.999697470640244	-5.43547161748352	NOT
Josd2	-0.0168069155176848	3.61001613461434	-0.382750672229238	0.709700359998784	0.999697470640244	-5.43548572140798	NOT
Oprl1	-0.0446325181688059	1.912986719878	-0.382694131146417	0.709741013992714	0.999697470640244	-5.43550527178	NOT
Gm15382	0.00952886153376358	0.0386313164119846	0.382684423872219	0.709747993782613	0.999697470640244	-5.43550862801099	NOT
Zbtb17	-0.0212319465716317	2.87837640047736	-0.38264203463127	0.70977847310981	0.999697470640244	-5.4355232828682	NOT
Gm5921	0.00892607861408392	0.0288058837125928	0.382444682785499	0.709920382938922	0.999697470640244	-5.43559149090176	NOT
Gm10575	0.0133366130737243	0.0745587508887883	0.382430345278034	0.709930693064716	0.999697470640244	-5.43559644485318	NOT
Gm47015	-0.0227782240215677	0.380323610543422	-0.382400298030664	0.709952300289359	0.999697470640244	-5.43560682631233	NOT
2700097O09Rik	0.0157041032894411	2.97440734404	0.382359045703204	0.709981965617496	0.999697470640244	-5.4356210778918	NOT
Hspa9	0.021303084860753	5.68116857145064	0.382211367716861	0.71008816779754	0.999697470640244	-5.43567208450711	NOT
Dok3	0.0489495112166542	1.63789819680189	0.382200026963325	0.710096323734542	0.999697470640244	-5.43567600071078	NOT
Slc39a14	-0.0263002153932749	3.36363947200129	-0.382193978407924	0.710100673693653	0.999697470640244	-5.43567808935979	NOT
Snora62	0.010228235430743	0.0165707799028728	0.382137585078422	0.710141230790014	0.999697470640244	-5.43569756120986	NOT
F8	-0.023089157835202	3.35357617201761	-0.382116618251076	0.71015631000672	0.999697470640244	-5.43570480006149	NOT
Tmem176b	0.0577746732877367	2.0110169151015	0.382092316144144	0.710173788100086	0.999697470640244	-5.43571318994631	NOT
Rpl31-ps8	0.0449963669220946	4.14975374420111	0.382026265345053	0.710221292771022	0.999697470640244	-5.43573599024164	NOT
Wdr62	0.0161381115011063	0.39704305830715	0.382015178182467	0.710229266942632	0.999697470640244	-5.43573981708246	NOT
Gm31087	-0.0109210847930004	0.0356896775639349	-0.381966448996748	0.710264314655655	0.999697470640244	-5.43575663515585	NOT
Zfp354a	0.0432672869473386	2.63209772313173	0.381934504584777	0.710287290562808	0.999697470640244	-5.43576765911563	NOT
Gm38249	0.0101592593072398	0.0464208770079931	0.38190729447524	0.710306861578609	0.999697470640244	-5.43577704857261	NOT
2610017A05Rik	0.0263044500985051	0.594550382605181	0.381879530438092	0.710326831236592	0.999697470640244	-5.43578662850766	NOT
Zfp9	0.0311470756015641	2.61109350977849	0.381872887604548	0.710331609218126	0.999697470640244	-5.43578892050649	NOT
Stxbp1	-0.020199847779518	6.4295665239403	-0.38182729964477	0.710364399559593	0.999697470640244	-5.43580464883039	NOT
Gm11131	-0.0121571535755319	0.0545404679060568	-0.381759322687513	0.710413294924456	0.999697470640244	-5.43582809821917	NOT
Gm12254	0.0210509165569624	2.66437916333873	0.381706662498796	0.710451173985191	0.999697470640244	-5.43584626114602	NOT
Gm12130	-0.00976394868198391	0.062656798851711	-0.381700279235702	0.71045576559347	0.999697470640244	-5.43584846262059	NOT
Utp18	0.039789445848231	2.46512620321683	0.381686858610384	0.710465419356037	0.999697470640244	-5.43585309104079	NOT
Mettl14	0.0329071827178416	3.64378123421589	0.381594789913848	0.71053164791648	0.999697470640244	-5.43588483886449	NOT
Gm46658	0.00963202424583087	0.0172122108295297	0.381577505708662	0.71054408139185	0.999697470640244	-5.43589079810865	NOT
Gm6863	0.0384405793150677	4.21596532572072	0.381510350056529	0.710592390972264	0.999697470640244	-5.43591394953996	NOT
Gm18329	-0.0127926608726405	0.0414728384591983	-0.381481225107913	0.710613342924378	0.999697470640244	-5.43592398893228	NOT
5530401A14Rik	0.0115649118276561	0.0419918797588154	0.381231322883651	0.71079312833677	0.999697470640244	-5.43601009994426	NOT
Gm13142	0.0181111746203798	0.162524495829863	0.381221225727663	0.710800392852817	0.999697470640244	-5.43601357806278	NOT
Gm49499	-0.0162147401370697	0.032750760926817	-0.381211328372445	0.710807513649244	0.999697470640244	-5.43601698727041	NOT
Vipr2	0.0193665443945233	3.9766557567561	0.38117439206005	0.71083408827407	0.999697470640244	-5.43602970946448	NOT
Cnn2	-0.0277825314409812	0.579729094492401	-0.381172682402674	0.710835318333664	0.999697470640244	-5.43603029830307	NOT
Cyb561a3	-0.0397964993694819	2.28236155643102	-0.381166252555973	0.710839944469876	0.999697470640244	-5.43603251284197	NOT
Rfx5	0.0171544966276274	3.66718683195858	0.381119756565829	0.710873397698424	0.999697470640244	-5.43604852570623	NOT
Gm12706	-0.0176880848282244	0.145826267394504	-0.38111559399489	0.710876392642527	0.999697470640244	-5.43604995917173	NOT
Cys1	0.0305642888429722	1.89521801356774	0.381093433300705	0.710892337211775	0.999697470640244	-5.43605759040001	NOT
Atxn2l	-0.0139653731523639	4.61678569433581	-0.381055107511121	0.710919912874408	0.999697470640244	-5.43607078720651	NOT
Rapgef3	-0.0270485331402572	1.80178981653182	-0.381016822939734	0.710947459315317	0.999697470640244	-5.43608396853814	NOT
Arxes2	0.0345700950617449	3.6240031185093	0.380958027799946	0.710989764327363	0.999697470640244	-5.43610420913859	NOT
Gtse1	0.0173147482779837	0.107392877647854	0.380894796328489	0.711035262568328	0.999697470640244	-5.43612597360145	NOT
Slc9a4	0.0093343365624899	0.0222627518323138	0.380799281839602	0.71110399232091	0.999697470640244	-5.43615884334781	NOT
Gk	-0.0246644690329072	3.1041399866301	-0.380793628142042	0.711108060660054	0.999697470640244	-5.43616078872515	NOT
Prrc1	0.0337053511648596	2.92177224438077	0.380766189253495	0.711127805519802	0.999697470640244	-5.43617022975859	NOT
Bpifb5	-0.00912791492459203	0.0290242729125098	-0.380762458911129	0.711130489869048	0.999697470640244	-5.43617151322502	NOT
Zfp607a	-0.0335039838086634	2.2865301894604	-0.380688350150305	0.71118381928666	0.999697470640244	-5.43619700865949	NOT
Gm11945	0.0111772709024195	0.0535755412015304	0.380680701371182	0.711189323518555	0.999697470640244	-5.43619963977469	NOT
Gm10364	0.00951892948734761	0.0492128171364328	0.380649186174219	0.711212002739471	0.999697470640244	-5.43621048019578	NOT
Gm42716	-0.0223522701876992	5.44442371348686	-0.38045057246369	0.711354937517021	0.999697470640244	-5.43627877824627	NOT
Tut1	0.022232772947446	3.0658524921236	0.380415070349472	0.711380488277622	0.999697470640244	-5.43629098285926	NOT
Gemin8	0.0326154024609189	1.66780431948424	0.380400553328665	0.711390936239667	0.999697470640244	-5.43629597307897	NOT
Hopx	0.0318027343658672	1.56617026203347	0.380364443425668	0.711416924962277	0.999697470640244	-5.43630838504344	NOT
Fbrsl1	0.0221382901837355	3.55898090955358	0.380346654557855	0.711429727962027	0.999697470640244	-5.43631449914622	NOT
Kazald1	-0.0210422356789709	0.807122166010549	-0.380333124966757	0.711439465538899	0.999697470640244	-5.43631914913384	NOT
Arl5c	-0.0359306222553597	0.644295747067425	-0.380313942449915	0.711453271757307	0.999697470640244	-5.43632574170217	NOT
Gm6211	-0.0163304089059864	0.225157009261911	-0.38027763447124	0.711479403969835	0.999697470640244	-5.43633821899778	NOT
Gm50195	-0.0132497126901857	0.145937429040301	-0.380270907592203	0.71148424559957	0.999697470640244	-5.43634053057407	NOT
Pigs	-0.0238105207212237	3.9433219478075	-0.380246766382678	0.711501621196706	0.999697470640244	-5.43634882595974	NOT
Lzts1	-0.0255636335340902	1.43922885446009	-0.380095884419952	0.711610222159157	0.999697470640244	-5.43640066036883	NOT
Zswim8	-0.0333284243794916	5.63882783291807	-0.380084524587012	0.711618398948052	0.999697470640244	-5.4364045621516	NOT
Hexim1	0.0272102853802778	3.74900633563931	0.380068245330725	0.711630116796306	0.999697470640244	-5.43641015342103	NOT
Cbx8	-0.0251010838533963	2.54541082411658	-0.379880708454911	0.711765111952354	0.999697470640244	-5.43647454807815	NOT
Gm29397	-0.0200616659688648	0.143695292250377	-0.379867674374685	0.711774494694993	0.999697470640244	-5.43647902245552	NOT
Gm13166	0.0138203936624646	0.0549158443740556	0.37981491680076	0.711812473395685	0.999697470640244	-5.4364971317128	NOT
2700068H02Rik	0.00925926111608982	0.0310715855465499	0.379794305827134	0.711827310882372	0.999697470640244	-5.43650420585422	NOT
Gm16433	-0.0473015012821482	1.36759094911437	-0.3797506756793	0.711858719892686	0.999697470640244	-5.43651917945909	NOT
C1qtnf6	0.0183922531804256	0.200869486581583	0.379740297521136	0.71186619113242	0.999697470640244	-5.43652274093558	NOT
Eif2s2	0.0266980108440649	4.0373581933404	0.379735019057905	0.711869991112192	0.999697470640244	-5.43652455231168	NOT
Vps29	0.0153048449086108	4.61238095890533	0.379664134093261	0.711921022185976	0.999697470640244	-5.43654887508591	NOT
Gm9843	-0.0268192475104926	3.14551101276424	-0.379644057403417	0.711935475944831	0.999697470640244	-5.43655576320654	NOT
Gm35638	0.0260866735031469	0.529799548650831	0.379611379846631	0.711959001667821	0.999697470640244	-5.43656697381049	NOT
Gm50336	0.00981481936814364	0.0259075792076122	0.379490557490439	0.712045988675793	0.999697470640244	-5.43660841591005	NOT
Gm44366	-0.0205392091900811	0.126514456042349	-0.379474913309258	0.712057252143012	0.999697470640244	-5.43661378093466	NOT
Prag1	0.0213333539018873	0.572492281055043	0.379456013602438	0.712070859613775	0.999697470640244	-5.43662026212561	NOT
Gm9826	0.042257953270098	0.580393580752677	0.379432115892826	0.712088065713599	0.999697470640244	-5.4366284568118	NOT
Cyp20a1	-0.0354514584174373	1.8857465493922	-0.379399137554406	0.712111810048	0.999697470640244	-5.43663976448672	NOT
Gm37285	0.0407696730491724	1.71511011526494	0.379381302823394	0.712124651150817	0.999697470640244	-5.43664587929664	NOT
Mir155hg	-0.00929957941456903	0.0195490331436172	-0.379340245658344	0.712154212889134	0.999697470640244	-5.43665995508513	NOT
Snx5	-0.0245158071723191	3.94170032682133	-0.379278745630338	0.712198494709404	0.999697470640244	-5.43668103662196	NOT
4930439D14Rik	-0.0205618918783382	0.143902667299547	-0.37920998582545	0.712248005104983	0.999697470640244	-5.43670460281387	NOT
Schip1	0.0160397973324999	3.76978602321766	0.379201224870477	0.712254313517968	0.999697470640244	-5.43670760517729	NOT
Gm16359	0.0113026128468438	0.067530459721296	0.379162567232892	0.712282149606184	0.999697470640244	-5.43672085227808	NOT
Gm42885	0.020481061662185	0.271906641448888	0.379152552842977	0.712289360709659	0.999697470640244	-5.43672428377054	NOT
Chd1	-0.0239785456868268	5.47783312138236	-0.379023541951141	0.712382260769423	0.999697470640244	-5.43676848230399	NOT
Gm4419	0.0352085702920358	1.0200574257401	0.379020487794095	0.712384460111305	0.999697470640244	-5.43676952846763	NOT
Ids	0.0204357305517087	4.62623374734566	0.378995189378599	0.712402677965666	0.999697470640244	-5.43677819381256	NOT
Rpl10a-ps1	-0.0568923392277711	4.85073705539516	-0.378956209104813	0.712430748747866	0.999697470640244	-5.43679154444294	NOT
Gm12352	0.00992366659759124	0.0307914891876279	0.378954586339923	0.712431917355847	0.999697470640244	-5.43679210020638	NOT
Ska2	0.0336779481644926	3.25844620098202	0.378909882866835	0.712464110147282	0.999697470640244	-5.43680740931624	NOT
Gm29683	-0.0200187109052005	0.325896729606222	-0.378888992004172	0.712479154710553	0.999697470640244	-5.43681456298233	NOT
Gm45080	0.0112677337057229	0.0511665454093511	0.378861043263052	0.712499282209401	0.999697470640244	-5.4368241328834	NOT
Gm4780	-0.00896030223322886	0.0221682067906705	-0.378839462175749	0.712514824151645	0.999697470640244	-5.43683152197485	NOT
Gm26510	0.0114584460932373	0.0342475585189672	0.378836066469066	0.712517269633034	0.999697470640244	-5.43683268458479	NOT
Ocrl	-0.0152306315607168	5.12770425749033	-0.378732179187536	0.712592087638191	0.999697470640244	-5.43686824826687	NOT
Gm45470	0.0155186196973008	0.12522752516656	0.378730554830652	0.712593257500064	0.999697470640244	-5.43686880425721	NOT
Klf17	-0.0107274186506113	0.018745958209346	-0.378707068452252	0.712610172477482	0.999697470640244	-5.43687684299575	NOT
Gm43443	-0.0193408412986844	0.318206952231685	-0.378682738428972	0.712627695222786	0.999697470640244	-5.43688516998177	NOT
Vbp1	0.0398424203473956	4.4534991958945	0.378590974575626	0.712693786112223	0.999697470640244	-5.43691657163495	NOT
Gm37954	-0.0395074091725379	0.917542397842653	-0.378562604859218	0.712714219277006	0.999697470640244	-5.4369262782805	NOT
Sumo3	0.0265067561571217	4.72695118642345	0.378505004512219	0.712755706406832	0.999697470640244	-5.43694598396575	NOT
Gm38020	0.0405488399222359	4.13119347702866	0.378470654950339	0.712780447430894	0.999697470640244	-5.43695773393102	NOT
Gm19434	-0.01692647416641	0.0645125178824465	-0.378298117130852	0.712904726838113	0.999697470640244	-5.43701673838198	NOT
Cyb5b	0.0172166458390732	4.82683963573658	0.378288569179193	0.712911604507086	0.999697470640244	-5.43702000282819	NOT
Ywhah	0.015129768668097	5.15565567185391	0.378249981154036	0.712939400864649	0.999697470640244	-5.43703319526764	NOT
Rian	0.0114573527044032	7.17738447944186	0.378193573301345	0.712980034281934	0.999697470640244	-5.4370524775897	NOT
Potegl	-0.0252710109238495	0.398835755124561	-0.378154082555598	0.713008482013348	0.999697470640244	-5.43706597535271	NOT
Kiss1r	-0.030273436614003	1.24829268121685	-0.378096847925942	0.7130497126249	0.999697470640244	-5.43708553547533	NOT
Gprasp1	0.0186028218978985	7.07552113051581	0.378070118416021	0.713068968326908	0.999697470640244	-5.4370946693913	NOT
Tcf19	0.0275749671434274	0.480602828943931	0.378063985427469	0.713073386507201	0.999697470640244	-5.43709676504684	NOT
Gm36378	0.013572873767994	0.0932570683489005	0.377981265865224	0.713132978430363	0.999697470640244	-5.43712502728591	NOT
Mrpl51	0.0255644473022763	3.58675948133209	0.377937148435516	0.713164761851561	0.999697470640244	-5.43714009814479	NOT
Sgcg	-0.0119806236165464	0.0445946758647285	-0.377912674990768	0.713182393447946	0.999697470640244	-5.43714845773045	NOT
Xpo6	0.0169831493336877	5.80585029401272	0.377870747006226	0.713212600365957	0.999697470640244	-5.43716277818161	NOT
4930579K19Rik	0.0184611600594982	0.427710168993379	0.377849955117406	0.713227580025546	0.999697470640244	-5.43716987905495	NOT
Ppp1r13l	0.0344909712932342	1.17026339891331	0.37777429385779	0.713282091776443	0.999697470640244	-5.43719571579557	NOT
Phf13	-0.046430110697091	1.65011268455017	-0.377703733605143	0.713332929918843	0.999697470640244	-5.43721980613492	NOT
Iars2	-0.0242080799132673	4.48010898652119	-0.37764256842854	0.713377000164639	0.999697470640244	-5.43724068532796	NOT
Gm43230	0.0268248563828815	1.89772209872815	0.377622538387996	0.713391432289364	0.999697470640244	-5.43724752202139	NOT
Cybrd1	0.0412986449439601	1.25943984084431	0.377583439488996	0.713419604324447	0.999697470640244	-5.43726086632417	NOT
Ccl21b	0.0206572819392887	0.150712804794931	0.377455829404929	0.713511554694075	0.999697470640244	-5.43730440984376	NOT
Gm10591	0.0206572819392887	0.150712804794931	0.377455829404929	0.713511554694075	0.999697470640244	-5.43730440984376	NOT
Gm45464	0.0376297593663468	2.68986477196517	0.377423586806492	0.71353478809037	0.999697470640244	-5.43731540951089	NOT
Mcam	-0.0400953685965674	1.16341429194923	-0.377390327708223	0.713558754277512	0.999697470640244	-5.43732675500704	NOT
Hic2	-0.0308308745351016	2.94628620535624	-0.377379250744879	0.713566736303305	0.999697470640244	-5.4373305334167	NOT
Gm17383	-0.1472945780525	3.14225683588365	-0.377336281239422	0.713597700338817	0.999697470640244	-5.43734518952179	NOT
Ntn3	0.0311469796643546	1.88508630702337	0.37732508815821	0.713605766217018	0.999697470640244	-5.43734900700991	NOT
