SYMBOL	logFC	P.Value	padj	change
SEC22C	-0.305450796386363	0.0163127910244135	0.0239958097727487	NOT
SEC23A	2.31081560475425	1.60171349331621e-05	3.46130614414114e-05	UP
SEC23B	0.416332136253463	0.000616419722799015	0.00109843045796186	NOT
SEC23IP	0.876188539473235	1.58368833092815e-14	9.08987804261524e-14	NOT
SEC24A	0.76101350214506	1.27033658347488e-13	6.62380167650687e-13	NOT
SEC24B	0.16784223269491	0.10675351626327	0.136920365046474	NOT
SEC24C	0.224167644675883	0.00131486320087442	0.00223734537733287	NOT
SEC24D	0.293322032636813	0.0259834093935323	0.037103704933591	NOT
Sec31a	0.144664766998725	0.121430252658133	0.153871459235471	NOT
SEC31B	0.887401721248482	0.000349143087412597	0.000640414036610695	NOT
SEC61A1	-0.953859639677113	6.8793680248125e-20	7.33219347789084e-19	NOT
SEC61A2	0.846016759027193	1.46562557636198e-15	9.4243430152204e-15	NOT
Sec61b	-0.83103397164634	4.15885991497012e-17	3.19517409404814e-16	NOT
SEC61G	-0.903973648648617	1.24834385099612e-08	3.76546991873972e-08	NOT
SEC62	1.10095071015721	6.1509052495503e-29	1.87462816810158e-27	UP
SEC63	0.651466051812565	2.14209485474853e-10	7.84654611432719e-10	NOT
SECISBP2	-0.176018450194328	0.126436081190013	0.15958403641943	NOT
SECISBP2L	1.15541582698671	1.15346144945553e-07	3.14388577991843e-07	UP
SECTM1	-0.332686195926851	0.62835614983	0.674738412036277	NOT
SEH1L	0.337704193052866	0.000796763410620291	0.00139900691227948	NOT
SEL1L	1.03463820542417	1.30017374921437e-13	6.76741812796797e-13	UP
SEL1L3	0.629379209290445	5.30761355934854e-06	1.21252296134351e-05	NOT
SELE	3.06167079633122	0.00281360352654923	0.00460229159682055	UP
Selenbp1	-0.832291423325668	9.26664977953626e-10	3.16857558873295e-09	NOT
SELENOF	0.661821738572957	5.58196219193603e-06	1.27243894750809e-05	NOT
SELENOH	-1.11248124812615	3.05441162843038e-17	2.38011758747895e-16	DOWN
SELENOI	1.13988233373592	1.33759674596164e-09	4.50579803600824e-09	UP
SELENOK	0.0435543588166367	0.680898990252881	0.722897726012685	NOT
Selenom	-1.73301389461347	1.24348407000181e-21	1.61183071323345e-20	DOWN
Selenon	-0.455998471324036	3.01924153230203e-06	7.06933838777575e-06	NOT
Selenoo	-0.899983527555859	1.7178210230135e-08	5.1036410695815e-08	NOT
Selenop	0.747599020134438	2.05382347419744e-07	5.4606975609024e-07	NOT
SELENOS	-0.43883385458147	1.07812438648959e-05	2.37861394333053e-05	NOT
Selenot	0.662244951124868	3.90436334867262e-06	9.04843106932755e-06	NOT
Selenow	-1.68862747768813	1.33575615992227e-23	2.26219737256181e-22	DOWN
SELL	-0.981495811917453	0.0605529181896645	0.0814755173050935	NOT
Selp	0.557885473891149	0.000336199576767635	0.000618209917339738	NOT
Selplg	-0.0309573032254441	0.917568312820045	0.93139624156403	NOT
SEM1	-0.461213206449481	0.000429050489066115	0.000778944463287908	NOT
Sema3a	0.294748327131276	0.15874511548412	0.196233067837615	NOT
SEMA3B	-0.365725328571853	0.00416858680637811	0.00665341094794238	NOT
SEMA3C	0.326421518330384	0.0200823318304093	0.0291254032868319	NOT
SEMA3D	0.319894108559212	0.124564824186977	0.157451218644568	NOT
SEMA3E	0.334761153271969	0.316851531355024	0.367298777133041	NOT
Sema3f	-0.490048500739436	2.58977746853501e-05	5.46417663068161e-05	NOT
SEMA3G	0.445704784819958	0.00573836280080587	0.00899251988470066	NOT
SEMA4A	-0.504095919584913	0.00573716757788522	0.00899160209746971	NOT
SEMA4B	-0.612389820000284	0.000160224660148696	0.000305792982514351	NOT
SEMA4C	-0.203232236367169	0.0960491618421324	0.124315274750662	NOT
Sema4d	-0.735954130864824	2.45860322450719e-09	8.06109272387322e-09	NOT
SEMA4F	0.429903545157328	0.144174789979254	0.179880091938084	NOT
SEMA4G	0.737652391302624	4.67463892417188e-05	9.56653701033011e-05	NOT
SEMA5A	1.11649798660928	3.14558404034368e-08	9.09635565165843e-08	UP
SEMA5B	0.315229432072659	0.317930192318962	0.368317620898218	NOT
SEMA6A	0.724521244047186	6.78475834103458e-06	1.52960370302004e-05	NOT
SEMA6B	-0.567281009068659	0.00113097345616696	0.00194236691721024	NOT
SEMA6C	-0.704477232458698	1.32156966050953e-08	3.97602979036837e-08	NOT
Sema6d	1.3137322957829	4.42458937825628e-15	2.70817916674931e-14	UP
SEMA7A	-0.315206921778752	0.0808590302786339	0.10616158689293	NOT
SENP1	0.857131153786095	8.08882223660444e-11	3.10401188377087e-10	NOT
SENP2	0.117095325520288	0.0910102218186822	0.118341650157537	NOT
SENP3	-0.104293388089229	0.187297688921135	0.228106688348387	NOT
SENP5	1.01620304947939	8.77853680604195e-21	1.03926321369121e-19	UP
SENP6	1.49147308476315	4.98475882336066e-31	1.9873020919836e-29	UP
SENP7	1.63851251048193	1.02916722280165e-17	8.50489955380788e-17	UP
Senp8	0.573902505762719	0.0193606862476724	0.0281535373461568	NOT
SEPHS1	0.0870270351471852	0.239885627614428	0.285735860218058	NOT
SEPHS2	0.022928999703918	0.812757238601548	0.840624177998277	NOT
SEPSECS	1.67823565838457	7.11854281541365e-10	2.46376407954404e-09	UP
SEPTIN1	-0.694835327076761	0.048575478856124	0.0663828875863151	NOT
SEPTIN10	1.29037284157965	6.84467716388925e-10	2.37287503747427e-09	UP
SEPTIN11	0.719094118825413	1.86131856058556e-11	7.6501281937023e-11	NOT
SEPTIN2	0.792210948746172	4.73128588376664e-14	2.57817503034509e-13	NOT
Septin3	-0.179818329734495	0.314572220461606	0.365000772754593	NOT
SEPTIN4	-0.140752508420532	0.364210183030171	0.416373278297919	NOT
SEPTIN5	-0.67860781336145	5.50758316758607e-12	2.39936087729067e-11	NOT
SEPTIN6	0.63489047289345	3.0785551044287e-09	9.94563432882781e-09	NOT
Septin7	1.35228438600899	1.15500605712484e-22	1.72969485773082e-21	UP
Septin8	-0.1031339987412	0.339271303731136	0.390282383321998	NOT
Septin9	-1.01250671227128	5.36282661577225e-18	4.58325929369968e-17	DOWN
SERAC1	0.942277341367098	2.11306181684014e-14	1.19653646296388e-13	NOT
Serbp1	-0.624269303713453	2.4169407084336e-14	1.35973655187277e-13	NOT
SERF2	-1.64597410820279	1.53903515797117e-21	1.96386744076407e-20	DOWN
SERGEF	-0.215834157497976	0.0390817335048559	0.0541971092347588	NOT
SERINC1	0.650321738825207	3.45850152548503e-07	8.98017180116698e-07	NOT
SERINC2	-1.77288749502847	2.2841164099862e-12	1.03607014648544e-11	DOWN
SERINC3	0.499936506194336	1.34701643957451e-06	3.2821010076253e-06	NOT
SERINC4	-3.27584273504931	2.72819276146294e-12	1.22956221889214e-11	DOWN
Serinc5	0.238592756089401	0.134762929886551	0.169109993939304	NOT
SERP1	-0.0282854462563868	0.754380779518002	0.789378653519901	NOT
Serpina12	-2.63871652239046	0.000204448244903573	0.000385851594239075	DOWN
SERPINA3	-1.46812816115319	0.0021595412438521	0.00358006213621739	DOWN
SERPINA3K	-1.2888741050186	0.152119422946344	0.188754509411299	NOT
Serpina9	-0.643764754230435	0.0967113370379377	0.125099096467105	NOT
SERPINB1	-0.555800380005177	0.000276989726693274	0.000514075925824419	NOT
Serpinb6	-1.03298155382653	3.14711467055572e-13	1.57100130305812e-12	DOWN
SERPINB8	0.56192581670656	0.000145193107535273	0.000278967247520108	NOT
SERPINB9	-0.119736995027864	0.222564127789369	0.266979218428965	NOT
SERPIND1	1.50778430331973	0.0519636244019593	0.0707117549403414	NOT
SERPINE1	-1.39606393106663	0.0234814676088551	0.0337301712628514	DOWN
SERPINE2	0.380019181975506	0.0126341133621687	0.0188514875789349	NOT
SERPINE3	-0.158394039819645	0.803918957241203	0.833001442699142	NOT
Serpinf1	-0.793525525716337	3.16908680589649e-06	7.40373764234702e-06	NOT
SERPINF2	0.733455688688935	0.188739117674188	0.229687322671685	NOT
Serping1	-1.38059013999491	1.5240218421721e-17	1.22913319813453e-16	DOWN
SERPINH1	-0.973716906856454	3.17549913291051e-17	2.47055842350016e-16	NOT
SERPINI1	1.19905037651342	7.16349615950468e-13	3.44309976698773e-12	UP
SERTAD1	-0.914786682477733	1.41144597718403e-21	1.81203129760153e-20	NOT
SERTAD2	0.571203557094803	5.15376493474044e-09	1.62130916085213e-08	NOT
SERTAD3	-0.746620524638822	3.45495122014543e-11	1.37814995804124e-10	NOT
SERTAD4	0.224241808698166	0.15246062850548	0.189098354585414	NOT
Sertm1	2.09429837325248	0.000207454226588914	0.000391174395553249	UP
SESN1	-0.0948418410562076	0.322509572375255	0.372919863769491	NOT
SESN2	-0.498507737044177	0.00122858832354014	0.00209974584179593	NOT
SESN3	1.04148021141475	2.18377744153784e-18	1.96780091876143e-17	UP
SESTD1	1.21376710997493	1.3096515156372e-22	1.95138075829943e-21	UP
Set	-0.099212810715897	0.185504259024209	0.226090500278122	NOT
SETBP1	3.95921417967765	1.57767279018294e-07	4.23593944812313e-07	UP
SETD1A	-0.0512209210081458	0.707128614512046	0.747195859073581	NOT
SETD1B	-0.240161451523498	0.0567353882405149	0.0766957214017444	NOT
Setd2	0.781928957760286	7.83894754324451e-23	1.20075093676428e-21	NOT
Setd3	-0.29156233164093	1.48862265460437e-05	3.22921658501016e-05	NOT
SETD4	-0.068814259715144	0.632028355994088	0.678389911098497	NOT
SETD5	0.432499158012971	2.73969789198516e-05	5.76509038583069e-05	NOT
SETD6	-0.285629613549163	0.0620268669023298	0.0832916079814535	NOT
SETD7	0.62165508343696	2.13338675486296e-11	8.72216962887572e-11	NOT
SETD9	-0.107062680359182	0.53531686715983	0.586008097029659	NOT
SETDB1	0.193064907893679	0.078532809672061	0.103385763094384	NOT
SETDB2	0.414028076486396	8.86771731256147e-07	2.20091012307556e-06	NOT
SETMAR	3.26158528294217	6.64280146606784e-07	1.67015449848247e-06	UP
SEZ6	0.707658330864896	0.0446309410254298	0.0612989768217984	NOT
Sez6l	0.974400600883022	0.000671028889832018	0.00119142358617141	NOT
SEZ6L2	-0.648440029388503	0.0777763096283963	0.102481316956541	NOT
Sf1	-0.4855236145936	1.66653361346885e-09	5.56933333309449e-09	NOT
SF3A1	-0.42633142479454	7.59916552278622e-08	2.10903651226001e-07	NOT
SF3A2	-1.61567676090187	1.72350869042017e-20	1.97387241400527e-19	DOWN
Sf3a3	-0.102130416740586	0.317590479107356	0.368068601297345	NOT
SF3B1	0.872953696834789	2.40583729478171e-28	6.99970531268739e-27	NOT
SF3B2	-0.662250121672558	2.78702400258396e-15	1.74200809585237e-14	NOT
SF3B3	-0.323306297956902	5.76672118278278e-05	0.000116383779131521	NOT
SF3B4	-1.04847485562907	3.43723922827204e-13	1.70831252884908e-12	DOWN
SF3B5	-1.50919446046044	4.00947979433915e-15	2.46638183679303e-14	DOWN
SF3B6	-0.741566506854356	1.47512632692253e-05	3.20135183881627e-05	NOT
Sfi1	0.165245550084037	0.30197809894423	0.35174344105546	NOT
SFMBT1	0.846283851057117	1.40247895706188e-06	3.40935515748513e-06	NOT
SFMBT2	1.74863560079681	3.43471790231944e-25	7.13598926438226e-24	UP
SFN	-1.09773077926152	0.000959533304108369	0.00166636163985196	DOWN
Sfpq	0.508598184672757	5.8476760883315e-07	1.48185998933135e-06	NOT
SFR1	1.05036520609245	0.0348019796305946	0.0486002084190951	UP
SFRP1	-0.173489478490657	0.0870497121745491	0.113594329820132	NOT
Sfrp2	0.542537352700782	0.00209868157514155	0.00348269230677388	NOT
Sfrp4	-0.322812045498333	0.0738865659924794	0.0978015734884299	NOT
SFRP5	-1.27484248252089	3.90734679947761e-22	5.37160043234802e-21	DOWN
SFSWAP	0.0882067641334855	0.395620781693194	0.447668161303798	NOT
SFT2D1	-0.212784214851194	0.0815846178369215	0.10698326053093	NOT
SFT2D2	0.787481838240385	2.92371373462226e-09	9.46821104268122e-09	NOT
SFT2D3	-0.678026891798453	0.00016729470462322	0.000318297973416369	NOT
Sftpc	-1.32712954598428	0.143527909967487	0.179118460230999	NOT
SFXN1	-0.20195085327376	0.0766388232930211	0.101081838554663	NOT
Sfxn2	1.08099125487467	3.51189918728889e-09	1.12641932836918e-08	UP
SFXN3	-0.939286726962255	4.79436236719605e-15	2.92238178836814e-14	NOT
SFXN5	-0.257650862571178	0.1725842704498	0.211901995455718	NOT
SGCA	-1.31868014389192	2.38820123754918e-11	9.70670934965706e-11	DOWN
Sgcb	1.18742072144293	1.22797593238516e-16	8.94070729447852e-16	UP
SGCD	1.18617885328354	1.88986688845068e-26	4.53291487342049e-25	UP
SGCE	0.659128995005593	7.03248567837815e-07	1.76242263407673e-06	NOT
SGCG	-0.0982081267737261	0.683700454052226	0.725506466996934	NOT
Sgf29	-0.907883402773712	1.0463230369637e-10	3.95143653821085e-10	NOT
Sgip1	1.04140281683477	3.70422108564114e-07	9.59286608748113e-07	UP
SGK1	0.481716859603673	0.00191185330086217	0.00318807913644787	NOT
SGK2	-0.0217830338459317	0.948488013958111	0.958035243350869	NOT
SGK3	1.16110518228252	1.14837641286907e-10	4.32355805672069e-10	UP
SGMS1	1.55464787387643	4.76057529550919e-16	3.25408925783392e-15	UP
SGMS2	0.758138672851116	0.000103167191932901	0.000201966721725578	NOT
Sgo1	0.193491489287359	0.759876679707549	0.794396945596461	NOT
SGO2	-0.168706372759013	0.478144078497884	0.530300827484654	NOT
SGPL1	0.464804976554133	6.30308937326726e-06	1.4274888253895e-05	NOT
SGPP1	0.84066980351937	4.86721963813414e-05	9.93583682287804e-05	NOT
SGPP2	0.404277469152538	0.412840751171128	0.465013280431071	NOT
SGSH	-0.585540901033283	3.14486073460623e-05	6.56614871849631e-05	NOT
SGSM1	0.533824001995099	4.24584235095931e-06	9.79059254634997e-06	NOT
Sgsm2	0.358370979154774	5.93355855098989e-05	0.000119619956519956	NOT
Sgsm3	-0.536436867500095	0.000251921685370547	0.000470153944952042	NOT
Sgta	-1.28239403839679	3.19018380986647e-17	2.48067482231631e-16	DOWN
Sgtb	3.84640977245299	1.22961400937013e-12	5.74898137946711e-12	UP
Sh2b1	-0.161911296184626	0.0978858599223807	0.126421566318266	NOT
Sh2b2	-0.890990437954057	8.93481070134504e-09	2.73893168444598e-08	NOT
SH2B3	0.25681998257301	0.126674304997261	0.159830012232879	NOT
SH2D2A	-2.99112015655204	1.14664008936145e-07	3.12644879078941e-07	DOWN
SH2D3A	-1.04760199445477	9.08573241018707e-08	2.50090760930527e-07	DOWN
SH2D3C	-0.62407074786217	0.000289270324952588	0.000535856657462719	NOT
SH2D4A	0.219194204728447	0.481052394080013	0.533028466908995	NOT
SH2D4B	1.53683903740902	0.0740888138712538	0.0980165106201673	NOT
Sh2d6	0.398943556436635	0.565788984918226	0.615664894993269	NOT
SH3BGR	0.296324558191069	0.13665482192846	0.171221887222179	NOT
SH3BGRL	1.44693818198042	1.41648267345558e-11	5.90074439879789e-11	UP
Sh3bgrl2	1.00881188512205	8.74944873433469e-09	2.68545814149336e-08	UP
SH3BGRL3	-1.44798512208307	6.28435419668737e-22	8.45036542892757e-21	DOWN
SH3BP1	-1.0699452537216	4.31603689505694e-12	1.90502274802468e-11	DOWN
SH3BP2	-1.24377194790915	1.15583380834209e-14	6.74701405099094e-14	DOWN
SH3BP4	-0.465470729806404	2.26065094820452e-05	4.80087275222643e-05	NOT
Sh3bp5	0.263011921999747	0.0172542029155898	0.025257194324488	NOT
SH3BP5L	-0.654497587132893	3.37566099644605e-12	1.50618195276998e-11	NOT
SH3D19	1.24601536073093	1.30812478998754e-14	7.58496414194425e-14	UP
SH3D21	-0.182969938427075	0.300099274288422	0.34991418820872	NOT
SH3GL1	-1.19299186468882	8.00482905274826e-37	5.54362597920608e-35	DOWN
Sh3gl2	0.285447616241358	0.209742891324102	0.252832997460312	NOT
SH3GL3	0.423819086649368	0.179564579962988	0.219522386792146	NOT
SH3GLB1	0.521263401404469	1.97488120655614e-07	5.2583885700198e-07	NOT
Sh3glb2	-0.94269938596638	2.87505289260121e-10	1.03869471513006e-09	NOT
Sh3kbp1	0.573177681178428	3.92607822323117e-06	9.09589757670535e-06	NOT
SH3PXD2A	0.37021738428413	8.87698245179716e-08	2.44572970015801e-07	NOT
SH3PXD2B	0.165600299267005	0.142656854211117	0.178151985816812	NOT
SH3RF1	0.839040354112902	0.000455444775263956	0.000824731878212449	NOT
SH3RF2	0.253858747627592	0.198214329031408	0.240172463244809	NOT
SH3RF3	-0.204635796442144	0.779107744323626	0.811281825251857	NOT
SH3TC1	-0.366002543234027	0.00944583073411976	0.0143319737871838	NOT
SH3TC2	0.707863239775244	0.0015942673754181	0.00268551308151107	NOT
SH3YL1	-0.473691149506324	0.00055259341912651	0.000990438095447769	NOT
Shank1	-0.413018285212952	0.0106056078294942	0.016002794710809	NOT
Shank2	1.10606469183062	0.18560425100182	0.226174994343482	NOT
SHANK3	1.1041689308864	1.47833470548659e-05	3.20784278326458e-05	UP
SHARPIN	-0.933972471762642	7.20507317280726e-11	2.78298073768211e-10	NOT
SHB	-0.694359257825489	3.33149119790657e-08	9.60759074493057e-08	NOT
SHBG	-0.388395874659936	0.405414489515754	0.457486928920356	NOT
SHC1	-0.321226541627493	8.22499892251439e-08	2.27289170299756e-07	NOT
Shc2	-0.721443075928818	1.36656314794504e-06	3.32588236187712e-06	NOT
SHC3	1.41499884573594	1.58392466414113e-09	5.30167295682911e-09	UP
SHC4	0.193480818989088	0.290894309972669	0.340319205107996	NOT
SHCBP1	1.27304917670779	0.00353609822213921	0.00570190040170262	UP
SHCBP1L	0.71369923683915	0.026089280882472	0.0372476754062471	NOT
SHD	0.317044641252254	0.298800048482645	0.348571298495298	NOT
She	3.21610571100334	1.2249624811833e-07	3.33076895114008e-07	UP
SHF	-0.891811877039757	1.38567150946414e-07	3.74496893296181e-07	NOT
SHFL	-1.63374309559585	2.51179909199439e-18	2.24691015197145e-17	DOWN
SHISA2	0.266441141937957	0.123933421465153	0.156720265755034	NOT
SHISA3	0.739326996778535	0.000391507487105087	0.000713595322165715	NOT
SHISA4	-1.20038014136345	1.47772703713959e-19	1.5190210121844e-18	DOWN
SHISA5	-1.06981610189584	4.99558875474079e-27	1.27051602967554e-25	DOWN
Shisa6	0.359031786222307	0.460596708815628	0.512603525932019	NOT
Shisa7	-0.00600082642153836	0.974028004201586	0.97873890258703	NOT
Shisa8	-1.32912645993305	0.000517996050060318	0.00093250667981935	DOWN
SHISA9	0.681687959923253	0.103413558850087	0.132971879933546	NOT
SHISAL1	-0.666957417513498	6.95046605903962e-11	2.68745281354898e-10	NOT
SHISAL2B	-0.716917178597961	0.0617287767541261	0.0829139670278742	NOT
SHKBP1	-0.660337139604588	0.000360000735079133	0.000658854943319142	NOT
SHLD1	-0.102891948946734	0.686099019416272	0.727685262827827	NOT
SHLD2	-0.459733435521749	6.98503615409284e-05	0.000139539908327497	NOT
SHMT1	-0.661542460607182	8.773842198173e-05	0.00017321058119011	NOT
SHMT2	-0.94889042906723	2.10347565900851e-13	1.07283461471932e-12	NOT
SHOC2	1.29079606801535	2.92101182827979e-18	2.58785858732463e-17	UP
Shox2	1.03149285643638	9.89943864021319e-13	4.68184095485043e-12	UP
SHPK	-0.155310084088382	0.492879440016713	0.544481735916014	NOT
SHPRH	1.77437522635056	1.72428462068423e-36	1.1457172270141e-34	UP
SHQ1	0.440462686715033	0.00186386519168467	0.00311192704499611	NOT
SHROOM1	-0.762110221926893	0.000233400692734958	0.000437581802050505	NOT
SHROOM2	0.476666320114594	0.0223635871562495	0.0322247996621897	NOT
SHROOM3	0.124838484847278	0.400055514596557	0.452166032933401	NOT
SHROOM4	1.04163392394035	3.89011432515571e-11	1.5408989369058e-10	UP
Shtn1	1.05885478903126	8.17804884150218e-05	0.00016218660723447	UP
si:ch211-233a24.2	2.65984532699334	3.14436071457436e-39	2.77739310782554e-37	UP
SIAE	0.0890434794925026	0.531966364623348	0.582633223000801	NOT
SIAH1	0.393065680289299	0.00750386107944197	0.0115506057375403	NOT
SIAH2	0.148028183438279	0.42876072006118	0.48118148064687	NOT
SIDT1	0.871554663697914	0.0380956043775002	0.0529091667613695	NOT
SIDT2	-0.474598112301308	4.10527163963303e-06	9.47830050966143e-06	NOT
SIGIRR	-0.284981445806565	0.0765871885531358	0.101031802749714	NOT
SIGLEC1	-2.38982308722879	2.71116811062831e-21	3.37488951897707e-20	DOWN
Siglec10	-0.761861998736234	9.21071798122231e-08	2.5320033719905e-07	NOT
SIGLEC13	-0.429240485744303	0.16827283956924	0.207073717901549	NOT
SIGLEC14	-0.0468090487543645	0.917761610571806	0.931464257433928	NOT
SIGLEC15	-0.516646317330347	0.00378867201384807	0.0060825751933253	NOT
Siglec5	-0.433769360702681	0.710809736782209	0.750494197070672	NOT
SIGLEC5	-1.25968320844155	1.41141594073498e-12	6.5615494931553e-12	DOWN
SIGLEC8	1.39161822622645	0.00520315864676653	0.00819735054987217	UP
SIGMAR1	-0.960187852686284	2.78920232213487e-14	1.56083169399892e-13	NOT
Sik1	-0.139769826778298	0.525955581755476	0.576830541745355	NOT
SIK2	0.359531539044142	0.0179981400441904	0.0262757881820915	NOT
Sik3	-0.481480082334469	2.5115342378575e-08	7.32601177430018e-08	NOT
SIKE1	0.576142425301253	3.15197212937227e-08	9.11304211688953e-08	NOT
SIL1	-1.07876186162535	2.14825605602343e-13	1.09272155456558e-12	DOWN
SIMC1	0.607466490750064	0.00140194758228623	0.00237593391386767	NOT
SIN3A	-0.126285234015011	0.128140296664183	0.161527731677778	NOT
Sin3b	0.113123640359198	0.307125120479122	0.357033860208648	NOT
SINHCAF	0.629494533547311	1.10062291548123e-05	2.42426289775475e-05	NOT
SIPA1	-0.461577961991153	0.000145761153111301	0.000279927453397319	NOT
SIPA1L1	0.517472141886966	1.28306482665509e-08	3.86570450530827e-08	NOT
SIPA1L2	0.490045630430772	0.00625658410903672	0.00975075247674598	NOT
Sipa1l3	-0.225197269651443	0.0214559696328301	0.0309896218597745	NOT
SIRPA	-0.316587917870925	0.0139587026563211	0.0207189397145696	NOT
SIRPG	-0.756111824248599	0.0323114215913726	0.0454015793383823	NOT
SIRT1	1.18414676735032	1.68263049983292e-10	6.24571779140297e-10	UP
SIRT2	-0.772612283697066	1.64468501516552e-08	4.89918187776788e-08	NOT
SIRT3	-0.236346497319845	0.0215397787851631	0.0310984904433729	NOT
SIRT4	0.191103810936177	0.260771245013144	0.308248788780261	NOT
SIRT5	-0.659868248237252	2.77321907031038e-07	7.27766491836834e-07	NOT
Sirt6	-0.912423182122474	0.00216685707469133	0.0035917865725106	NOT
SIRT7	0.101299962727932	0.423624916195434	0.475933577223848	NOT
SIT1	-0.823935495929569	0.0352758239337967	0.0491920664442649	NOT
SIVA1	-1.84002068342639	4.49411355172584e-24	8.04522682057135e-23	DOWN
SIX1	-0.0462486073344917	0.728984054657153	0.766829051575816	NOT
Six2	-1.32014315150094	4.91842232483818e-27	1.25521881857592e-25	DOWN
Six3	-0.295154230598615	0.13559390186983	0.170041729917186	NOT
Six4	0.887681424861474	8.57552026959586e-07	2.13174080715889e-06	NOT
SIX5	-0.821715809201191	1.76609605297802e-09	5.87146334854153e-09	NOT
SIX6	-0.27518364496886	0.554910223168758	0.605076929476815	NOT
SKA1	0.045415146970072	0.902359344578782	0.918866677611599	NOT
SKA2	0.051592086917184	0.763651262330762	0.797834107985061	NOT
SKA3	-0.377821963043483	0.143398910903244	0.178973182431459	NOT
SKAP1	-2.28300019788078	3.9380145822833e-09	1.25707970359794e-08	DOWN
Skap2	0.738840224491146	6.9668537212762e-06	1.56873850164166e-05	NOT
Ski	-0.492531474224973	5.22426596156018e-10	1.83614837262269e-09	NOT
Skida1	0.625940946930721	0.0170340555680318	0.0249547476098954	NOT
SKIL	3.48482735485759	6.64708380210541e-09	2.06902581061103e-08	UP
SKIV2L	-0.873537647854409	8.26858331804362e-10	2.84312057166577e-09	NOT
SKP1	-0.13849392068694	0.020453938771879	0.0296322972720475	NOT
Skp2	0.750889335344944	0.000272570967200301	0.000506129700046782	NOT
SLA	-0.325463701964346	0.045716285025057	0.0627020846494297	NOT
SLA2	-1.88282002915542	0.00684476827192191	0.0105924440599161	DOWN
SLAIN1	0.529366556467457	0.124686716566196	0.157551289709436	NOT
SLAIN2	0.81574175373866	4.82786673741698e-08	1.36953581237765e-07	NOT
SLAMF7	0.0802002922799698	0.884664945850367	0.903751239669307	NOT
SLAMF8	0.375832855050974	0.416696728082581	0.468842304705896	NOT
SLAMF9	-2.21632821769929	0.00155520430600371	0.0026224072608437	DOWN
Slbp	0.613096400609904	6.47385751150734e-06	1.46398700218067e-05	NOT
SLC10A3	-0.949303413867183	2.86303183614162e-23	4.62569360513966e-22	NOT
Slc10a4	0.481306308365908	0.428937036455782	0.481342732960003	NOT
SLC10A6	-0.690665105867666	8.69180170452648e-06	1.94026584357552e-05	NOT
Slc10a7	0.963203912102251	8.76459314858342e-11	3.34679040990821e-10	NOT
Slc11a1	-1.25444567201726	8.77256493215841e-09	2.6919930375342e-08	DOWN
Slc11a2	0.910255514057245	7.63224243640585e-07	1.90689715751055e-06	NOT
Slc12a2	1.2997203721827	2.83722652821587e-16	1.98727105972043e-15	UP
SLC12A4	-0.409360417456748	1.0141180380548e-06	2.5015476888539e-06	NOT
SLC12A5	0.428900332964973	0.304740106075532	0.354596616290935	NOT
SLC12A6	1.37282167257972	2.68304528667424e-24	4.91037233545059e-23	UP
Slc12a7	-0.304274104333224	0.000961612892173357	0.00166977654766912	NOT
Slc12a8	-0.497224791342019	0.166518074579587	0.205188214695806	NOT
Slc12a9	-0.875664380487211	2.41534825776006e-13	1.22100075908906e-12	NOT
Slc13a3	-0.159129512152633	0.352864043331724	0.404373640707448	NOT
SLC13A4	2.40207498133975	1.38761243228948e-09	4.6646925680725e-09	UP
SLC13A5	0.640717041017508	0.00609429783068936	0.00951290870904748	NOT
SLC14A1	1.42074189964926	0.00852116831345054	0.0130025606487751	UP
SLC15A2	0.886716965270436	0.000170619736023002	0.000324247838968732	NOT
SLC15A3	-0.812799458126859	4.05826102665848e-05	8.36782337213297e-05	NOT
Slc15a4	-1.28342624743676	2.070041481498e-15	1.31277652164991e-14	DOWN
SLC16A1	1.32772075113948	3.65267364699481e-08	1.04907688798326e-07	UP
SLC16A10	-0.0357261895816257	0.92435471879061	0.937288418393576	NOT
SLC16A11	-1.78624846215077	7.26531241699996e-09	2.25006557764364e-08	DOWN
SLC16A12	1.47942541178137	6.18944551530349e-06	1.40268106923094e-05	UP
SLC16A13	-1.10245587369905	5.46157575764214e-08	1.53982614680771e-07	DOWN
SLC16A14	1.16365019066725	0.00372647605313722	0.0059898930216658	UP
SLC16A2	-0.0543166737363366	0.601456923348616	0.649922428856159	NOT
Slc16a3	-0.947105695789478	9.95456799886722e-05	0.000195291704417197	NOT
Slc16a4	1.04607707892091	3.66110930213776e-13	1.81346619596488e-12	UP
Slc16a5	-0.97357154794628	0.534752290705277	0.585433504541602	NOT
SLC16A6	0.827216241749886	0.000166916456597674	0.00031766025690521	NOT
SLC16A7	1.43127958359698	4.39729689986415e-18	3.79546673902259e-17	UP
SLC16A8	-1.17569252982816	0.000276124537857998	0.000512534674461222	DOWN
SLC16A9	2.03065890661596	7.77187381557127e-08	2.15453694143003e-07	UP
SLC17A5	0.309695542469755	0.00502713509799905	0.00793359043870589	NOT
Slc17a6	1.23582049381597	0.246573682815383	0.292921671515641	NOT
SLC17A7	-0.685209167043089	0.0926542726413635	0.120301309368256	NOT
SLC17A8	1.66717278417012	7.34384843997227e-05	0.00014619312866131	UP
Slc17a9	-0.188374676534217	0.333105578106558	0.383728261042549	NOT
SLC18A2	1.34351796557033	0.0991900525361271	0.127909123608743	NOT
SLC18A3	-1.78058825239549	0.000973204058784805	0.0016883138975814	DOWN
