	logFC	AveExpr	t	P.Value	adj.P.Val	B
Tuba4a	0.0487965578182827	4.34173295117615	0.512050195061547	0.619606317849187	0.999789400686269	-5.15553795688733
Sfswap	-0.0231529035647008	5.15346367184998	-0.512021969052182	0.619625377454753	0.999789400686269	-5.15554926234386
Fan1	0.0301349774655353	2.84915370603195	0.512010949599046	0.619632818417725	0.999789400686269	-5.15555367584344
Gm45785	-0.0374290738334631	0.0915482268782147	-0.511988083461822	0.619648259080635	0.999789400686269	-5.15556283388064
Fkbp4	0.0376369751261375	5.71661355920862	0.511936015725294	0.619683419233773	0.999789400686269	-5.15558368592078
Tubgcp4	-0.0225552174224383	4.51618431076159	-0.511933228970601	0.619685301093864	0.999789400686269	-5.15558480190183
Ddx11	-0.0599566199375365	1.83622548613776	-0.511836878159913	0.619750367342374	0.999789400686269	-5.1556233829564
Ino80c	0.0217276283408578	3.65303533177108	0.511743765052726	0.619813250417106	0.999789400686269	-5.15566066110303
Zfp53	-0.0441952659642572	2.29098307104331	-0.511730449531441	0.619822243193422	0.999789400686269	-5.15566599149812
Kat2b-ps	-0.0593151237941918	1.87476294972535	-0.51168532262909	0.619852720606194	0.999789400686269	-5.15568405548212
Ccdc92	0.0454459608274038	1.58974963619593	0.511561122052561	0.619936605997894	0.999789400686269	-5.1557337644069
Gm47157	-0.0163672448749587	0.0196259753479773	-0.511556961281636	0.619939416292212	0.999789400686269	-5.15573542948102
Tagln3	0.145824649497757	0.906930064457275	0.511497646882308	0.619979479497113	0.999789400686269	-5.15575916477852
Calb1	0.145456324903391	0.374595030278269	0.511442119187372	0.620016986197562	0.999789400686269	-5.15578138245072
Rab42	-0.0364172071938944	0.209123147225887	-0.511310581592229	0.620105839047901	0.999789400686269	-5.15583400410082
Stab1	0.0354108448519904	6.08700564953372	0.511250009673143	0.620146757165748	0.999789400686269	-5.15585823165277
Ak7	-0.0232414738795172	0.0892863973789371	-0.511245493336698	0.620149808138597	0.999789400686269	-5.15586003798908
Kansl2	-0.0272960907373303	3.35847664053769	-0.511196358461473	0.620183001275179	0.999789400686269	-5.15587968881686
Rell1	-0.0567150350364984	3.65792239391628	-0.511191330619875	0.620186397891269	0.999789400686269	-5.15588169953429
Itpa	-0.0452812790267156	2.58245217700249	-0.511180536941655	0.620193689716043	0.999789400686269	-5.1558860160431
Zc3hav1	-0.0523350439156734	4.54705129383208	-0.511164298204449	0.620204660110028	0.999789400686269	-5.15589250992924
Ddx1	0.0344260729958211	4.82438379210266	0.511141872059457	0.620219810687763	0.999789400686269	-5.15590147784802
Tll2	-0.0255366186501564	0.20206716672677	-0.510836387037316	0.620426207730375	0.999789400686269	-5.15602360058794
7530414M10Rik	-0.0187420991994603	0.0170963108570795	-0.510720859103414	0.620504271692032	0.999789400686269	-5.15606976699793
Olfr1033	-0.0576446683849673	1.36809466186011	-0.510693375925559	0.620522843215007	0.999789400686269	-5.15608074818081
9830132P13Rik	-0.0169819916215223	0.0185087945163939	-0.510666481354962	0.620541017261968	0.999789400686269	-5.15609149364409
Atoh8	0.11117145408343	2.61435935274882	0.510550650127317	0.62061929344567	0.999789400686269	-5.15613776682642
Tmem65	-0.05134694903311	5.18837796582598	-0.510522349346186	0.62063841924195	0.999789400686269	-5.1561490711542
Gm37606	0.0442980894347517	3.57383010253773	0.510488300129044	0.620661430249682	0.999789400686269	-5.15616267083206
Gpr179	0.212077654365513	2.17646370067513	0.510372024430966	0.620740014463526	0.999789400686269	-5.15620910638014
Gm43434	-0.0205784005959538	0.0751052157227049	-0.510366489565498	0.62074375529281	0.999789400686269	-5.1562113165221
Dtx2	-0.0295497701085176	2.93719601044889	-0.510365207753934	0.620744621627719	0.999789400686269	-5.15621182836251
Taf1d	-0.0291553287228723	4.89537815473916	-0.510344723831109	0.620758466129903	0.999789400686269	-5.15622000763816
Cited1	0.106966320626171	3.56181840859031	0.510325362933815	0.620771551753525	0.999789400686269	-5.15622773820469
Ube2d-ps	0.0271569587888179	2.75653084043829	0.510247144022051	0.620824419682335	0.999789400686269	-5.15625896725185
Gm45140	0.0733799630529077	3.64608310610467	0.510203103901516	0.620854187262912	0.999789400686269	-5.15627654838036
Ccl2	-0.0705800333218537	0.373836915849283	-0.510068715052676	0.620945027748824	0.999789400686269	-5.15633018857872
Eif1b	0.0399425628781061	2.86666753286245	0.510038871743274	0.62096520131534	0.999789400686269	-5.15634209849368
Nexmif	-0.0825139328053294	1.41543227965281	-0.509982686500487	0.621003182470743	0.999789400686269	-5.15636451921833
Pcdhgc3	-0.0469349172976716	5.81447249596988	-0.509898290776304	0.621060236068002	0.999789400686269	-5.15639819299114
Ddx31	0.0462867009313843	2.17247438081746	0.509897163957772	0.621060997842998	0.999789400686269	-5.15639864255481
Hltf	0.0353628377117125	4.56562185473638	0.509873369338878	0.621077084079239	0.999789400686269	-5.15640813561089
Gm47580	-0.0470731851266746	1.23584952459239	-0.509857093373276	0.621088087486952	0.999789400686269	-5.15641462880037
G0s2	0.0608713604507883	2.52532243461867	0.509819666966506	0.621113390075008	0.999789400686269	-5.156429559083
Vmn1r6	-0.0233449263900054	0.112375925277998	-0.509815604102076	0.621116136856189	0.999789400686269	-5.15643117979438
Gm12390	0.0236676093401967	0.0512053047339872	0.509749635681474	0.621160736986142	0.999789400686269	-5.15645749346912
Fbxo44	-0.0348386354074987	3.50514486104909	-0.509559937097946	0.621288997933078	0.999789400686269	-5.15653314322135
Syk	-0.046479615651432	2.99078625705821	-0.509321835643944	0.621450004323189	0.999789400686269	-5.1566280581972
Vmn1r-ps144	-0.0216920995675883	0.0295819428807604	-0.509314655966743	0.621454859611811	0.999789400686269	-5.15663091960456
Glt1d1	0.0336009738587719	0.568203635766381	0.509312615646938	0.62145623939062	0.999789400686269	-5.15663173275207
Gm15964	-0.0196100705287192	0.204305510342028	-0.509279725385663	0.621478481843929	0.999789400686269	-5.15664484039086
Stxbp3	-0.0391231224570334	4.44549888235127	-0.509233962870619	0.621509429984985	0.999789400686269	-5.15666307664427
Gm43137	-0.0244757210249874	0.0639874049372707	-0.509012692732018	0.621659080812748	0.999789400686269	-5.15675123061683
Gdf6	-0.0520727679653137	0.134394855611914	-0.508957711394769	0.621696268941982	0.999789400686269	-5.15677312960308
Ttc39d	0.0338472463665885	0.140350490908509	0.508894575339464	0.621738974112794	0.999789400686269	-5.1567982738687
Bach1	-0.0413512878705203	4.64934968822571	-0.508870568424607	0.621755212754113	0.999789400686269	-5.15680783398195
4930506C21Rik	-0.0254979722957081	0.152631586889236	-0.508870377299811	0.621755342034677	0.999789400686269	-5.1568079100906
Tgfb1i1	0.0506939118068594	3.56724486635185	0.508805295847327	0.621799365189912	0.999789400686269	-5.15683382490847
4921524J17Rik	0.0651014274405317	1.95498289031949	0.508778589774581	0.621817430475127	0.999789400686269	-5.15684445811529
Ggct	0.0334353347007087	1.55941342525238	0.508763647254516	0.621827538436478	0.999789400686269	-5.1568504073545
Gm47541	0.0252404701102404	0.169049516160364	0.508587975154757	0.621946379102699	0.999789400686269	-5.15692033745705
Gm6293	0.0162768561758089	0.0242569151881874	0.508465832379801	0.622029014345802	0.999789400686269	-5.15696894571449
Fam193a	0.0244069617751829	5.08273817667344	0.508400564118184	0.622073173601423	0.999789400686269	-5.15699491555875
Atf5	-0.05772320531756	3.38151735666769	-0.508366806818241	0.622096013759986	0.999789400686269	-5.15700834615775
Zfyve9	-0.0289203130193858	5.36562440021537	-0.508313778955847	0.622131893211672	0.999789400686269	-5.15702944200997
Gm48551	0.110470785830648	1.3177182042139	0.508296042950619	0.62214389389164	0.999789400686269	-5.15703649739053
Gabrg3	-0.179417979564319	1.13300520244533	-0.508262843775964	0.622166357698526	0.999789400686269	-5.15704970339802
Dcst1	-0.0226557730070831	0.0779018102074776	-0.508187985221901	0.622217011294537	0.999789400686269	-5.1570794777582
Gm50210	-0.0295722813794576	2.06388600529715	-0.50814072900185	0.622248988629588	0.999789400686269	-5.15709827140682
Gm10463	-0.0247960983666311	0.181832021800118	-0.507954870597842	0.622374763259932	0.999789400686269	-5.15717217082085
Tmem95	0.0267471388089797	0.200683695460419	0.507880060177281	0.622425392773216	0.999789400686269	-5.15720190914538
Tm9sf2	-0.0346203930522317	6.29096132782595	-0.50784476038532	0.622449283359869	0.999789400686269	-5.15721593994559
Sh2d1a	0.0596984889716184	0.160757218092158	0.507841769386435	0.622451307662522	0.999789400686269	-5.15721712875219
Gm45187	-0.028994571811636	0.0876245544229169	-0.507831375591029	0.622458342190132	0.999789400686269	-5.15722125983364
Gm3095	0.0201674035110413	0.0355228685169289	0.507791333330981	0.622485443190118	0.999789400686269	-5.15723717414937
Slc22a28	-0.0186083020092993	0.024958984070242	-0.507753429712006	0.622511097280556	0.999789400686269	-5.15725223740469
Chsy3	-0.0614580438210173	4.98278083929826	-0.507733784282847	0.622524393992591	0.999789400686269	-5.15726004426883
Ntn3	-0.0480606964146309	2.26113297052641	-0.507730930530292	0.622526325523731	0.999789400686269	-5.15726117829323
Gm43921	0.0597942534320923	4.51721991346845	0.507639803884396	0.622588005172024	0.999789400686269	-5.15729738706649
A230051N06Rik	0.0359984992845149	0.11245138358628	0.507601550169555	0.622613898352719	0.999789400686269	-5.15731258519773
Sephs2	0.0363598685483227	3.25657551415553	0.507567047748362	0.622637252819267	0.999789400686269	-5.15732629202643
1700084E18Rik	-0.0361650327042265	0.345098702557295	-0.507562473014793	0.622640349459845	0.999789400686269	-5.15732810937216
Psip1	0.0319407309668787	4.77263459275801	0.50752825329105	0.622663513060829	0.999789400686269	-5.15734170291614
Gsx2	0.0568765938402353	2.05294639865248	0.507497203357954	0.622684531378552	0.999789400686269	-5.15735403654005
Smarcd1	-0.0408275146103812	3.28367000679592	-0.507401399225309	0.622749385339651	0.999789400686269	-5.1573920873072
Thra	-0.0410748554114629	5.25962940347585	-0.50734326270776	0.622788742109975	0.999789400686269	-5.1574151742517
Gm15562	0.0234108179744129	0.0494065640531859	0.507336274459347	0.622793473039319	0.999789400686269	-5.15741794923046
Draxin	-0.0420609654021373	0.285403444082252	-0.50725436661969	0.622848924640713	0.999789400686269	-5.15745047152257
Lrp1b	-0.14729316749303	2.30961092055649	-0.507232374633168	0.62286381363441	0.999789400686269	-5.15745920281351
Iqsec1	-0.0413328691836266	5.74549508640041	-0.507200919215725	0.622885109860399	0.999789400686269	-5.15747169067324
Gm44911	-0.0508981526470774	0.778115334895514	-0.507175552814799	0.62290228391156	0.999789400686269	-5.15748176065343
Ccr10	-0.0264330254990134	0.0831320757691647	-0.507094099121203	0.622957432866699	0.999789400686269	-5.15751409303451
H2bc6	0.0533330876373554	2.75851312149084	0.507090551138762	0.622959835115572	0.999789400686269	-5.15751550126668
Gm45378	0.0347266589942365	1.10294863499676	0.507086691563272	0.622962448341451	0.999789400686269	-5.15751703316298
4631422I05Rik	-0.017721741500368	0.0278676228074647	-0.507067234980037	0.622975622010176	0.999789400686269	-5.15752475546969
Gm37258	-0.0479129994933613	1.32331352956291	-0.507013357868951	0.623012101866156	0.999789400686269	-5.15754613781517
Kdm1a	-0.0356955218972583	4.23159617890628	-0.506871414706697	0.623108215808805	0.999789400686269	-5.15760246096352
Gm4987	-0.0146829062230982	0.0215716962246884	-0.506862843095873	0.623114020139065	0.999789400686269	-5.15760586171166
Gm10292	-0.0205254468744928	0.054302007602525	-0.506825483658406	0.623139318676617	0.999789400686269	-5.15762068327151
Kcnq4	-0.0832388513926093	4.96849208993004	-0.506823044227601	0.623140970593857	0.999789400686269	-5.15762165102804
Pten	-0.0209937843967766	7.03478242967259	-0.506796167186784	0.623159171151329	0.999789400686269	-5.15763231323932
Fibcd1	0.0512660340174941	0.477704405373609	0.506789873456119	0.62316343316958	0.999789400686269	-5.15763480990659
Mrip-ps	0.0275328514915151	4.29077236926257	0.50677413387345	0.623174091838266	0.999789400686269	-5.15764105353259
Gm48203	0.032089714022148	0.516073621773418	0.506769833786043	0.62317700382503	0.999789400686269	-5.15764275927286
Gm47155	-0.0419737247423963	1.22671522704814	-0.506753909444515	0.623187787728243	0.999789400686269	-5.15764907595439
Ibtk	0.0227623078578999	5.01623111559543	0.506738037967472	0.623198535924623	0.999789400686269	-5.15765537148117
Efcab8	0.0500184366232104	0.549207335834275	0.506709491241945	0.623217868058084	0.999789400686269	-5.15766669426436
Gm14321	-0.0238413262728423	0.153496372094603	-0.506681922288336	0.623236538318889	0.999789400686269	-5.15767762865633
Gm28492	0.0165564560120248	0.0240325020553839	0.506669996040153	0.623244615105363	0.999789400686269	-5.15768235866934
Tmem126b	0.0368251818265394	3.40569144042777	0.506654647822455	0.623255009421589	0.999789400686269	-5.15768844569999
Gm49972	-0.0474137856729649	1.31388234598464	-0.506627074221484	0.623273683385776	0.999789400686269	-5.1576993808258
Pgrmc1	-0.0346087642806602	5.94566141383123	-0.506617122030835	0.62328042348277	0.999789400686269	-5.15770332752394
Gm42715	-0.0535707327391236	4.58521914238607	-0.506546472731988	0.623328271596028	0.999789400686269	-5.15773134252877
Gm45442	-0.0151951281332044	0.0180730424162641	-0.506429797438234	0.623407295402457	0.999789400686269	-5.15777760048991
Gm5835	-0.0397367132992934	2.86122114115476	-0.506396209987314	0.623430045004102	0.999789400686269	-5.15779091497104
Lmbr1	0.0328206272943316	3.46740817834696	0.506355792600058	0.623457421238335	0.999789400686269	-5.15780693582623
Gm49373	-0.0647607285014195	0.207334385764558	-0.506259691848617	0.623522516344885	0.999789400686269	-5.15784502393161
Gm37074	0.0508866263525715	0.516096784414944	0.506207064701982	0.623558165472388	0.999789400686269	-5.15786587904813
Gm17102	0.0186291220866552	0.0450115704562284	0.506159890222774	0.623590121880036	0.999789400686269	-5.15788457165122
Dnm3os	-0.0510122789426236	4.40980206198897	-0.50611770941171	0.623618696225413	0.999789400686269	-5.15790128416068
Pgs1	0.0288992890186789	3.86805579175329	0.506105983131601	0.623626640019478	0.999789400686269	-5.1579059300122
Gm14207	-0.0256925184770001	0.100358539614815	-0.506105291738234	0.62362710839521	0.999789400686269	-5.15790620393316
Fkbp8	0.027459772015386	5.93970494090036	0.506029732884476	0.623678295847792	0.999789400686269	-5.15793613724451
4933417C20Rik	0.0420341074711317	0.661520969385171	0.505917375911099	0.623754416117204	0.999789400686269	-5.15798064071175
Rbm8a	0.022619532993314	3.58979418375617	0.505850687870419	0.623799598520079	0.999789400686269	-5.15800705079325
Tkfc	0.0409723465556995	1.58803371697807	0.505815977676469	0.623823115976254	0.999789400686269	-5.15802079558055
Mfsd4b5	-0.0437146665616149	0.342796584231092	-0.505677520647944	0.623916930200794	0.999789400686269	-5.15807561397359
Ccl3	0.0392014872324734	0.143110940987652	0.505666997619228	0.623924060569308	0.999789400686269	-5.15807977971285
Apol7d	-0.0215443023679977	0.118808924422342	-0.505573086262465	0.623987696386382	0.999789400686269	-5.15811695269475
Fam20a	0.0593657146412225	2.61051944808582	0.505572214315869	0.623988287246326	0.999789400686269	-5.1581172978075
Pop1	0.0328825014718037	1.92227486241654	0.505547767215064	0.624004853526619	0.999789400686269	-5.15812697363892
Zfp458	-0.0391799226973374	2.99554864858419	-0.505410329137272	0.624097990851506	0.999789400686269	-5.15818136160443
Ifi206	-0.0415868552746945	0.520245514561009	-0.505339826088625	0.624145771170452	0.999789400686269	-5.15820925618825
H3c6	0.0741759869128704	2.08405773416894	0.505230263060115	0.624220026281707	0.999789400686269	-5.1582525976423
Gm43628	-0.0438208363404142	0.697718852369702	-0.505146491664971	0.624276804375358	0.999789400686269	-5.15828573037795
Vmac	-0.0325603963894572	3.19246674306001	-0.505092691086572	0.624313270379541	0.999789400686269	-5.15830700652819
Oas1a	-0.0370312972872982	1.35632874840779	-0.505045436245028	0.624345300562814	0.999789400686269	-5.15832569232763
Fam120a	-0.0252412237101657	6.60724587894395	-0.504910729436068	0.624436611762424	0.999789400686269	-5.15837894992445
Gm43371	0.0473224490946371	0.168251879519328	0.504762867601885	0.624536847778044	0.999789400686269	-5.15843739314832
Gm27395	0.0195501797347272	0.0503341522809613	0.504711842618113	0.624571439640725	0.999789400686269	-5.15845755733601
Gm27588	0.037535354033593	0.239858461932971	0.504674624527893	0.624596671864258	0.999789400686269	-5.15847226407356
Parp3	-0.055505823618856	4.22253499713345	-0.504634704435573	0.624623736490689	0.999789400686269	-5.15848803737756
Gm15361	-0.0833483176132785	1.15593250104325	-0.5046159168918	0.624636474084658	0.999789400686269	-5.15849546034328
Adamts2	-0.064213880570381	5.5918561330767	-0.504611084531826	0.62463975035287	0.999789400686269	-5.15849736956865
Mmp19	-0.0551741760078691	3.06369642395358	-0.5045106038102	0.624707876728272	0.999789400686269	-5.15853706478451
Gm38036	-0.0590651552691151	2.92277931166906	-0.504499763648234	0.624715226627452	0.999789400686269	-5.15854134678061
Tnrc6b	0.0233527437846433	7.07186449011847	0.504351217078019	0.624815949233483	0.999789400686269	-5.15860001579481
Gm13423	0.0303677468816769	0.461557449999646	0.504284770131745	0.624861006474113	0.999789400686269	-5.15862625401618
Gm44175	-0.0358088927056469	0.1823133552565	-0.504221210141883	0.624904107602859	0.999789400686269	-5.15865134921773
Tbc1d17	-0.0356594010235517	4.53865193061754	-0.504156340068145	0.6249480986489	0.999789400686269	-5.15867695861712
Bbs12	0.0620693400420605	2.33135226177195	0.504136402782619	0.62496161924621	0.999789400686269	-5.15868482883537
Vat1l	0.0482507293507372	6.35856422381475	0.50408360778752	0.624997423212376	0.999789400686269	-5.15870566818312
Zdhhc1	0.0364041350725363	3.82948789564179	0.504036286068188	0.625029516236792	0.999789400686269	-5.15872434536888
Gm5160	0.0215347859710757	0.217440463692176	0.50400062866215	0.625053699205444	0.999789400686269	-5.1587384177356
St8sia2	0.0605068838489997	0.434905995471614	0.503905092485029	0.625118494447373	0.999789400686269	-5.15877611694524
Lpar5	0.0488600514389672	0.2792749122338	0.503858790043573	0.625149899229525	0.999789400686269	-5.15879438578457
AC153941.1	-0.0243037364089056	0.101058493166664	-0.503858563871537	0.625150052633374	0.999789400686269	-5.15879447501791
Tbp	0.0221776219829322	3.98641346971351	0.503844946327422	0.625159288927736	0.999789400686269	-5.15879984758014
Them5	0.02224787513904	0.23115821468345	0.503757220006722	0.625218792189757	0.999789400686269	-5.15883445519066
Bc1	0.124340575387369	1.89406499118206	0.503749511152645	0.625224021108293	0.999789400686269	-5.15883749602628
Gm42783	-0.0341353136237156	0.386834469636626	-0.503549845009606	0.625359462308415	0.999789400686269	-5.1589162411555
Idua	0.038207982585084	3.62671233498004	0.503406153263608	0.625456942962417	0.999789400686269	-5.15897289276094
Tor4a	0.0522034100235585	3.7025270141012	0.50333887724187	0.625502585695003	0.999789400686269	-5.15899941165141
A230103J11Rik	0.0381965054712977	0.182632771132645	0.503316923905175	0.625517480071522	0.999789400686269	-5.15900806450747
Map3k7cl	0.0853128168395512	0.923321386589127	0.503303349739556	0.625526689636075	0.999789400686269	-5.15901341455583
Gm48410	0.0205026562687629	0.0448326598241165	0.503253746673258	0.625560344038093	0.999789400686269	-5.1590329636897
Lrig3	-0.0297678400258524	5.11922931159386	-0.503214808149502	0.62558676345385	0.999789400686269	-5.15904830853956
Gm11517	0.0194719798699221	0.104642418322906	0.503173410702265	0.625614851834287	0.999789400686269	-5.15906462117779
Gm5830	0.0420329357109833	0.264676162390765	0.503157503397522	0.625625645189021	0.999789400686269	-5.15907088910649
Zfp703	-0.051557321791725	1.92227809461562	-0.503022589663021	0.625717189988493	0.999789400686269	-5.15912404146632
Lrrc39	-0.110569200588237	1.16109140590932	-0.502995985828075	0.625735242626466	0.999789400686269	-5.15913452107897
Stard6	-0.0466061501218889	0.688353839017116	-0.502995210525217	0.625735768729758	0.999789400686269	-5.15913482647352
Map3k4	0.0252318106435054	4.81259689811045	0.502982065603547	0.625744688614989	0.999789400686269	-5.15914000423766
Gm4766	0.0286209315306012	0.150453698143394	0.502887763007196	0.625808682355244	0.999789400686269	-5.15917714616145
Gm42534	-0.0417135800346112	0.228382582976221	-0.502860642788713	0.625827086737436	0.999789400686269	-5.15918782649329
Pdxdc1	0.0245250372834299	6.09379460883544	0.502838141078741	0.62584235710149	0.999789400686269	-5.15919668757995
Gm41792	0.016826558277573	0.0212125720593653	0.502830512798802	0.625847533932848	0.999789400686269	-5.15919969148276
Polr3a	0.0356495250996981	3.92727064364535	0.502705148621064	0.625932613724571	0.999789400686269	-5.15924905190094
Gm45194	-0.0240091809642561	0.0313753669663128	-0.502633957000161	0.625980931268014	0.999789400686269	-5.15927707748079
Vkorc1l1	0.0310884744118031	4.26154479032253	0.502546976430233	0.626039967240466	0.999789400686269	-5.15931131354778
Magi1	0.0346567619597685	4.66785207825199	0.502474692136193	0.62608903057364	0.999789400686269	-5.15933976084437
Nbea	0.0319101838979294	6.30902270192668	0.50243371926132	0.626116841969794	0.999789400686269	-5.1593558839083
Ralgds	0.0511961960904961	4.33202747968018	0.502366985831695	0.626162140321237	0.999789400686269	-5.15938214125934
Clec2l	-0.0928063825907945	0.673857956745017	-0.502320183811236	0.626193910293253	0.999789400686269	-5.15940055432174
Ccdc32	0.0328877159007247	2.68780417200289	0.502285655879933	0.626217348927392	0.999789400686269	-5.1594141374248
Fbln5	0.0415038650135821	6.09799125150227	0.502001761559822	0.626410081746445	0.999789400686269	-5.15952578671463
Gm11496	-0.0165515938347718	0.0197181498278838	-0.501915890957952	0.626468384181912	0.999789400686269	-5.15955954603603
5430420F09Rik	0.0470294854638831	1.96824014241287	0.501774288121014	0.626564532285842	0.999789400686269	-5.15961520419149
Lhfp	-0.0307248296533635	5.15328697615511	-0.501720715387302	0.626600909997799	0.999789400686269	-5.15963625755119
BC037032	0.0621045598475902	1.35729795756677	0.501589853076156	0.626689774374783	0.999789400686269	-5.15968767579988
Gm31410	0.0186421733616283	0.0529736506754986	0.50158131804778	0.626695570454684	0.999789400686269	-5.15969102893487
Sync	-0.0718213520287811	1.47229791306577	-0.501466454860653	0.626773575854336	0.999789400686269	-5.15973614973542
1500011B03Rik	0.0482265456810144	2.71481469180424	0.501464235219768	0.626775083294874	0.999789400686269	-5.15973702156395
Smtnl1	0.128946807049987	1.72085758934683	0.501418741131551	0.626805980415635	0.999789400686269	-5.15975488989272
Gm32926	-0.0183004906537505	0.131254978564915	-0.501348382070305	0.626853765967501	0.999789400686269	-5.15978252123112
Plekha8	0.0413212430071199	4.08192146696901	0.501280599459293	0.626899803388697	0.999789400686269	-5.15980913730719
Tubb3	0.13372140904365	1.38810746038831	0.501207902285074	0.626949180606988	0.999789400686269	-5.15983767942243
Zfp456	-0.0518508520422934	1.39873724007167	-0.501182210804306	0.626966631180639	0.999789400686269	-5.15984776539442
Rbm48	0.0334506170569024	2.34720728238085	0.501158136687432	0.626982983401473	0.999789400686269	-5.15985721598068
Mthfd2l	-0.0271319006363207	2.92763508193936	-0.500992534677665	0.627095473452171	0.999789400686269	-5.15992221351051
Gm49660	-0.0575486169315131	0.545995151652648	-0.500949147067523	0.627124947420903	0.999789400686269	-5.15993923948459
Gm12185	0.0539393534654053	0.857927006956807	0.500926663288521	0.627140221318704	0.999789400686269	-5.1599480619253
Gm7162	-0.0144490827628897	0.0169295925439313	-0.500891588525462	0.62716404901366	0.999789400686269	-5.1599618242173
Mageb16	-0.047829439638883	0.943879194881316	-0.500861220124634	0.627184679850337	0.999789400686269	-5.15997373914241
9130208D14Rik	0.0370771519589626	0.216820649302758	0.500810766978587	0.627218956044588	0.999789400686269	-5.15999353274099
G930009F23Rik	-0.0216159930714838	0.0657433080566304	-0.500810758682592	0.627218961680689	0.999789400686269	-5.1599935359955
Ube4bos3	0.015179722038464	0.0185086037671097	0.500766698721538	0.627248895316814	0.999789400686269	-5.16001081991143
Olfr986	-0.0153693156534963	0.0215928426780003	-0.500763185356036	0.627251282271892	0.999789400686269	-5.16001219807894
5430437J10Rik	-0.0221813959604537	0.0798059296297293	-0.500753516121042	0.627257851503372	0.999789400686269	-5.16001599092681
Ino80	-0.020189887639635	4.49751882899205	-0.500704168884117	0.627291378308607	0.999789400686269	-5.16003534677148
Gm2805	-0.0186579058365242	0.0583501197410906	-0.500684974802362	0.627304419121457	0.999789400686269	-5.16004287492953
Atg9a	-0.0366890546621966	4.0886845799664	-0.500666379534381	0.627317053217353	0.999789400686269	-5.16005016796702
Luzp1	0.0355328788764112	6.27291624284211	0.500659607426389	0.627321654390322	0.999789400686269	-5.16005282391493
Gm12241	-0.0160108652810751	0.0266208417227363	-0.500655628865696	0.6273243575514	0.999789400686269	-5.16005438424791
Gm16550	-0.017043734433936	0.0314934615856337	-0.500573024758398	0.627380482721839	0.999789400686269	-5.16008677773441
Aak1	0.0294817966240003	6.71835119491948	0.500510304194326	0.627423099726761	0.999789400686269	-5.16011137046965
Gm38372	-0.0283787746210628	3.67089666145345	-0.500501592508249	0.627429019206134	0.999789400686269	-5.16011478609326
Trir	0.0285634628009568	3.7208836411876	0.50043121352952	0.6274768418378	0.999789400686269	-5.16014237779836
Srp54a	0.0214087157424612	5.98482139376273	0.500362262070179	0.627523696219223	0.999789400686269	-5.16016940631992
Hus1	-0.028977909133911	3.26304021146731	-0.500337577316433	0.62754047059837	0.999789400686269	-5.16017908173229
Ttll9	-0.0173866486469454	0.0523118499381982	-0.500249153504567	0.627600560302537	0.999789400686269	-5.16021373656731
Pxn	0.0630770669011738	5.7298665394358	0.500221822283559	0.627619134213137	0.999789400686269	-5.16022444698655
Slc2a10	-0.0297373870637374	2.77752416718663	-0.500216632963937	0.627622660831996	0.999789400686269	-5.16022648048856
Timp2	0.0401067117814473	7.63446216036762	0.500212035939393	0.627625784940198	0.999789400686269	-5.16022828187554
Gm7336	0.0476625040389733	5.77333088935585	0.500203956443915	0.627631275731834	0.999789400686269	-5.1602314478636
Gm45047	-0.0224739777306335	0.108081996455081	-0.500167472593945	0.627656070301362	0.999789400686269	-5.16024574363291
Rad23a	0.037481067706597	3.85615040026109	0.500155951139059	0.627663900428723	0.999789400686269	-5.1602502579767
Gm12258	-0.04147464195652	3.18011503880844	-0.500145497728991	0.627671004741099	0.999789400686269	-5.16025435375402
Gm3294	-0.0647394758343554	0.234135724574997	-0.500062370939313	0.627727500515789	0.999789400686269	-5.16028692101361
Myh8	-0.20583000505209	1.45268364293745	-0.499958925380326	0.627797809129497	0.999789400686269	-5.16032744162607
Gm17814	0.0180060519758186	0.019891576784624	0.499947538069106	0.627805548956326	0.999789400686269	-5.16033190166367
Plekha7	-0.0648199791253316	5.15567500131173	-0.499854039447146	0.627869100700384	0.999789400686269	-5.16036851841161
Zfp607a	-0.0320143499960525	3.04510203799155	-0.499838320017225	0.627879785632526	0.999789400686269	-5.16037467396087
Gm13169	-0.0348215416544713	0.217382574717342	-0.499788968171616	0.627913332034658	0.999789400686269	-5.16039399839909
Drd2	0.0702257401690773	0.227611273024884	0.499764853441887	0.627929724093304	0.999789400686269	-5.16040344022331
Ss18l2	0.0322170220588257	3.31712341594977	0.499712745116644	0.627965145604522	0.999789400686269	-5.16042384113301
Mmp23	0.0574559310893509	2.75035309645593	0.499672352524061	0.62799260382979	0.999789400686269	-5.1604396538468
Rif1	0.0212721945661538	5.49617444398869	0.499606295064883	0.628037509893217	0.999789400686269	-5.16046551114315
Kcnn2	0.0813192179815122	0.800289248217864	0.499442844974898	0.628148630597141	0.999789400686269	-5.16052947766716
Tcam1	0.0358825601182263	0.314112095320525	0.499394033683345	0.628181816589415	0.999789400686269	-5.16054857625442
Rnf113a1	-0.0380832689778631	0.724393423415731	-0.4993645735613	0.628201846460434	0.999789400686269	-5.16056010238488
Iqank1	-0.0376004436828942	0.87746544260974	-0.499290741462307	0.628252046127578	0.999789400686269	-5.16058898603195
Gm28535	0.0178520002752295	0.0360006005206053	0.499250823199259	0.628279188042449	0.999789400686269	-5.16060460067282
